datum,path_key,lehrkraft_id,gruppe_id,teilnehmer_id,fach,thema,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,operator_count,modulator_count,has_operator,drift_norm,cosine_prev,delta_dichte,polaritaetswechsel,dominanzwechsel,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,rolling_dichte,rolling_drift,rolling_cohesion,drift_window,z_drift,z_delta_dichte,changepoint_score,is_changepoint,phase
2025-11-20,lk=1|g=6|tn=19,1,6,19,MAT,Prüfungsvorbereitung: LK ratZ,performanz,1.5619583131048,1,2.7800794322758,3,3,0,0,0,0.3833935414620605,0.9265041937213417,-0.3067081085475003,0,0,0.4828625632128,0.016496962767111,0.21435825162725,0.32723127590326,0.36859184201213,0.56183743406635,0.40250886323243,2.816108638873726,0.46290867612330555,0.883529708999483,2.3145433806165276,-0.06281908572822657,-0.8169029173155085,0.0,0,Aktivierung
2025-11-20,lk=1|g=6|tn=19,1,6,19,MAT,Prüfungsvorbereitung: LK ratZ,regulation,2.3378029514569,1,4.1845300685627,4,3,0,0,0,0.3057407069695589,0.9532610302372243,1.4044506362869003,0,1,0.38787318485344,0.19216826862418,0.17250246888137,0.41054464039032,0.35562121575469,0.41920331406745,0.55867620172171,3.064102089746826,0.45168142810907536,0.8872774842726642,2.2584071405453767,-0.27273194409172324,0.5926240578517271,1.5926240578517272,1,Aktivierung
2025-11-27,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,performanz,2.1018406752718,1,4.0297451295107,5,3,0,0,0,0.3126071072026495,0.9511381602433348,-0.15478493905199997,0,1,0.50229795388456,0.030986423052732,0.16577460984972,0.36043056753727,0.43342058043781,0.52158024686899,0.35977892556151,3.6717673795534402,0.38746726132063747,0.9176604310201741,1.9373363066031872,-0.2541705392310287,-1.0119758056710262,1.0,0,Aktivierung
2025-11-27,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,2.1969604991137,1,3.9082087439743,6,3,1,0,1,0.1127350542987924,0.9936453717372475,-0.1215363855364,0,1,0.56213857080057,0.033812121852611,0.13194589398309,0.32139828186305,0.47968884541538,0.45640853074794,0.35176006075289,3.59787018302936,0.28562357618656414,0.9550725990900915,1.4281178809328208,-0.7944690899050553,-1.05466772283856,1.0,0,Konsolidierung
2025-11-27,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,regulation,1.6521674795534,1,3.5054604059233,3,3,2,0,1,0.24026330903377632,0.9711366149751579,-0.40274833805099997,0,1,0.41704868780184,0.057308012801041,0.04481777131057,0.43363810755397,0.44022910936058,0.4656113369475,0.47131120455665,3.68160475604936,0.2709479437933675,0.9591370741828612,1.3547397189668375,-0.44973189327234786,-0.6935850255825469,1.0,0,Konsolidierung
2025-11-27,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,2.2741683893754,1,4.4226026497114,8,5,0,0,0,0.34024841579368786,0.9421152117647769,0.9171422437880996,0,1,0.51421378481424,0.20190670340455,0.2771769151546,0.38230209960267,0.45121813753943,0.41512604872008,0.30968364954078,4.01010939953648,0.262318918659693,0.9622592777915482,1.311594593298465,-0.1794499429620976,-0.033091268917050394,1.0,0,Aktivierung
2025-11-27,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,regulation,1.9449987244184,1,3.8214492248625,6,5,0,0,0,0.40215433849683185,0.9191355495652516,-0.6011534248488997,0,1,0.4744640681703,-0.034227517275499,0.028363956548983,0.33962254037949,0.48124977980893,0.4085459507913,0.50896754615728,3.93749323079644,0.28160164496514756,0.9554341816571537,1.4080082248257377,-0.01210448456158732,-0.43882827271451363,1.0,0,Aktivierung
2025-12-04,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: MulDivRatZ,kognition,1.8124059963247,1,2.7008782028216,3,2,0,0,0,0.3705857077993638,0.9313326826601797,-1.1205710220409002,0,1,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944,3.6717198454586195,0.29319736508449046,0.9514730861405226,1.4659868254224524,-0.09744150474424451,0.22811602079515703,1.2281160207951571,0,Aktivierung
2025-12-04,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: MulDivRatZ,kognition,2.3459293201978,1,3.9453024964552,6,3,1,1,1,0.2790034824099211,0.9610782856424656,1.2444242936336,0,0,0.59461178862399,0.17052830396184,0.30842106960146,0.27913815177287,0.45862360065479,0.4018311838535,0.26926989756156,3.6791385959548,0.32645105070671615,0.9449596689215664,1.6322552535335808,-0.3450086004262993,0.38714650641561366,0.38714650641561366,0,Aktivierung
2025-12-04,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: MulDivRatZ,motivation,0.85188551646247,1,1.5890209998845,5,5,0,0,0,0.5803889816918741,0.8315728281342185,-2.3562814965707,0,1,0.33406255970934,0.45645506608696,0.46047891028742,0.53610377426518,0.18684581263477,0.36274856741847,0.11871153327529,3.29585071474704,0.3944761852383357,0.9170469115533784,1.9723809261916787,0.46970334199086217,1.8147970533076805,3.2845003952985428,1,Destabilisierung
2025-12-04,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: MulDivRatZ,kognition,2.1462963786463,1,4.3406553652064,6,5,1,0,1,0.631534418624078,0.800580424659756,2.7516343653219,0,1,0.49446253006518,0.26550279432215,0.053552965854877,0.37877182858556,0.4109033095443,0.44109602015534,0.41864927793105,3.27946125784604,0.45273338580441375,0.8887399541323744,2.263666929022069,0.6079608174436812,2.3224393456785006,3.930400163122182,1,Destabilisierung
2025-12-11,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,performanz,1.5752921706211,1,3.3390173794307,5,5,0,0,0,0.2681385271240066,0.9640506746524584,-1.0016379857757003,0,1,0.4453971633637,0.10840822376021,0.24513638282625,0.41734687449694,0.34808714570617,0.47178174708159,0.46027176364271,3.18297488875968,0.4259302235298487,0.8977229791498156,2.1296511176492436,-0.37437898767569366,0.07540323194150397,1.075403231941504,0,Aktivierung
2025-12-11,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,performanz,1.8608741963844,1,3.0556171049096,4,2,0,0,0,0.40624100633951565,0.9174836052106056,-0.28340027452109995,0,0,0.55550638970887,0.0,0.29078875442313,0.25128473348535,0.3845063379814,0.60899911294624,0.15804728787018,3.2539226691772796,0.4330612832378791,0.8949531636599009,2.1653064161893956,-0.0010573137320050846,-0.8468307191112419,0.0,0,Aktivierung
2025-12-11,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,1.5684720974388,1,3.0254345195717,5,4,0,0,0,0.3794879121590527,0.9279939886114145,-0.03018258533789986,0,1,0.51842699057686,0.20645917289249,0.26341793863257,0.36536033774548,0.50138374535,0.37996826043006,0.29993787516034,3.06994907380058,0.45315816918770546,0.8883363042536907,2.265790845938527,-0.07337686917632165,-1.1719681301836167,1.0,0,Aktivierung
2025-12-11,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,kognition,1.9456574808789,1,3.7466053594377,4,3,1,0,1,0.26509774102103717,0.9648613839220105,0.7211708398659997,0,0,0.51931070959227,0.05153438433853,0.11548013475006,0.33418177163828,0.47010747702158,0.43398948012493,0.43965239583273,3.50146594571122,0.390099921053538,0.9149940154112489,1.9504996052676902,-0.3825989078720124,-0.28472311628515135,0.0,0,Aktivierung
2025-12-11,lk=1|g=6|tn=19,1,6,19,MAT,Grundrechenarten: ratZ,regulation,2.5051943093294,1,4.9669401934215,6,4,0,0,0,0.1801756292233714,0.9837682953142157,1.2203348339838005,0,1,0.3909448724847,0.12089807406911,0.11494805508238,0.41638689628016,0.45609554731063,0.42841057129645,0.50437274620701,3.62672291135424,0.29982816317339667,0.951631589542141,1.4991408158669834,-0.6121622373012015,0.35621507911314887,1.3562150791131489,1,Konsolidierung
2026-01-15,lk=1|g=6|tn=19,1,6,19,MAT,Gleichungen und Ungleichungen: Gl lösen,regulation,1.7810357015046,1,3.5846603474751,4,4,0,0,0,0.12860525179286408,0.9917303048869412,-1.3822798459464,0,0,0.44499407838611,0.049847783190915,0.036900952175072,0.39802316963037,0.42437609028194,0.46125148062342,0.49684783504823,3.67585150496312,0.2719215081071682,0.9571675155890376,1.359607540535841,-0.751568421300415,0.5641562466336754,0.5641562466336754,0,Konsolidierung
2026-01-15,lk=1|g=6|tn=19,1,6,19,MAT,Gleichungen und Ungleichungen: Gl lösen,kognition,1.6572392084879,1,2.7485111833519,4,4,1,0,1,0.20826496493600027,0.9783127127853012,-0.8361491641232002,0,1,0.6029566803145,0.036207071392921,0.095577072626153,0.31056895785456,0.39725124495274,0.44300457099163,0.41889778835364,3.61443032065158,0.23232629982646516,0.9693333371039767,1.1616314991323258,-0.5362305242155814,-0.13708826976627528,1.0,0,Konsolidierung
2026-01-15,lk=1|g=6|tn=19,1,6,19,MAT,Gleichungen und Ungleichungen: Gl lösen,motivation,1.7887542255783,1,3.6925617798486,4,4,0,0,0,0.39355953234642077,0.9225549557489701,0.9440505964966999,0,1,0.37799176392,0.29900821245121,0.11519354329811,0.48441962193939,0.33975715054035,0.47906625432386,0.41813822966906,3.74785577270696,0.23514062386393872,0.9682455305314879,1.1757031193196936,-0.03533815449654851,0.0014596827329620167,1.001459682732962,0,Aktivierung
