datum,path_key,lehrkraft_id,gruppe_id,teilnehmer_id,fach,thema,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,operator_count,modulator_count,has_operator,drift_norm,cosine_prev,delta_dichte,polaritaetswechsel,dominanzwechsel,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,rolling_dichte,rolling_drift,rolling_cohesion,drift_window,z_drift,z_delta_dichte,changepoint_score,is_changepoint,phase
2025-08-25,lk=12|g=0|tn=12,12,0,12,MAT,Prozent- und Zinsrechnung: Zinsrechnung,kognition,2.0339856327016,1,3.7777885891187,6,4,0,0,0,0.2035726397310129,0.9792789914943568,-0.9494692449239994,0,1,0.53840499558663,0.20501595204781,0.31038098396524,0.33358174359969,0.42191361623921,0.41611001111322,0.33062282175447,4.15223574894172,0.3008459303040613,0.9518316137557565,1.5042296515203066,-0.5297530220930444,0.014500180637736528,1.0145001806377365,0,Konsolidierung
2025-08-25,lk=12|g=0|tn=12,12,0,12,MAT,Prozent- und Zinsrechnung: Zinsrechnung,regulation,1.4279047558095,1,3.0240571504654,4,4,2,0,1,0.4687396258684647,0.8901409274871842,-0.7537314386533001,0,1,0.33940662801459,0.35165369924952,-0.028935370103071,0.47015906248171,0.44061701743393,0.34950231383445,0.47218024096779,4.03040600357544,0.3084846379174903,0.9483968912665983,1.5424231895874516,0.16265665659462966,-0.22882152290003546,1.1626566565946297,0,Destabilisierung
2025-08-25,lk=12|g=0|tn=12,12,0,12,MAT,Prozent- und Zinsrechnung: Zinsrechnung,motivation,0.85188551646247,1,1.5890209998845,5,5,0,0,0,0.6666350901028458,0.7777966951906298,-1.4350361505809002,0,1,0.33406255970934,0.45645506608696,0.46047891028742,0.53610377426518,0.18684581263477,0.36274856741847,0.11871153327529,3.61946122619416,0.3894483417656377,0.9108110596621272,1.9472417088281886,0.6794055053115958,0.6181084917608586,2.2975139970724543,1,Destabilisierung
2025-08-25,lk=12|g=0|tn=12,12,0,12,MAT,Prozent- und Zinsrechnung: Zinsrechnung,regulation,1.5571762433389,1,2.3208408179343,3,3,1,0,1,0.7638736664533137,0.7082454177041968,0.7318198180497999,0,1,0.2885285852229,0.17105795725093,0.087808235107792,0.35518519692206,0.3070362668932,0.45735000746242,0.67095059764542,3.0877930782891196,0.48651380487631785,0.860218987038912,2.432569024381589,0.9333169457500136,-0.25605986256520774,1.9333169457500134,1,Destabilisierung
2025-09-01,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: Geografie,kognition,2.0164952679339,1,3.535433115609,5,2,1,0,1,0.48493079245028353,0.8824202240713472,1.2145922976747001,0,1,0.57036563791144,0.033016511423778,0.12199100767119,0.31734595650186,0.47925212650319,0.45533452674429,0.3478288343536,2.8494281346023795,0.5175503629211841,0.847576451189543,2.5877518146059204,0.2049353754268621,0.3440746970355522,1.5490100724624143,1,Destabilisierung
2025-09-01,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: Geografie,performanz,1.4780206620485,1,3.1813676431278,3,3,0,0,0,0.3535325591780323,0.9375069916058674,-0.3540654724811998,0,1,0.43697363840821,0.31432923474525,0.046982968609961,0.43014855236104,0.39172434957001,0.46458510363938,0.39207451324792,2.7301439454042002,0.547542346810588,0.8392220512118451,2.7377117340529398,-0.13817448830634968,-0.7256463601038141,1.0,0,Aktivierung
2025-09-01,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: Geografie,methodik,2.0534298272575,1,3.8995392280503,6,4,0,0,0,0.37079857345319844,0.9312538165812649,0.7181715849224997,0,1,0.51572033646035,0.023111379596837,0.14713864022183,0.29720121974227,0.52658133214136,0.45873431996406,0.3684967432254,2.90524036092118,0.5279541363275347,0.8474446290306611,2.639770681637674,-0.09308910429746882,-0.27302598371516396,1.0,0,Rekonstruktion
2025-09-01,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: Geografie,kognition,1.8644313920995,1,3.3659078131316,5,3,0,0,0,0.1579236488404015,0.9875299915426978,-0.5336314149187,0,1,0.55391471081846,0.027419524844313,0.15221827542323,0.29709727428258,0.43315863907753,0.40624546152473,0.47783024759156,3.2606177235705998,0.4262118480750459,0.889391288301075,2.1310592403752295,-0.6489526388153184,-0.5024279035179006,1.0,0,Konsolidierung
2025-09-01,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: Geografie,motivation,1.1646065491769,1,2.3654242772316,2,2,4,1,1,0.5276035592765752,0.860816240206003,-1.0004835359,0,1,0.32899178951382,0.42911044764118,0.0065736010195556,0.49234365139069,0.36822892694217,0.37707320345214,0.432894842167,3.26953441543006,0.37895782663969824,0.9199054528014361,1.8947891331984912,0.3163634125188954,0.07791605527917089,1.3942794677980663,1,Destabilisierung
2025-09-01,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: Geografie,performanz,1.0,1,1.2396455138466,4,2,0,0,0,0.7403977274381509,0.7259022327758197,-1.1257787633849998,0,1,0.24522941785392,0.0,0.28233650081865,0.35332396388163,0.19360217198993,0.80667571662473,0.21699576777205,2.8103768950775803,0.4300512136372717,0.8886018545423304,2.1502560681863585,0.8720160740722913,0.23367057597018237,2.1056866500424736,1,Destabilisierung
