scope,teilnehmer_id,n,stabilitaet_std_d_semantisch,mittlere_delta_bewegung,delta_std,dominanzwechsel,dominanzwechsel_rate,dominanzstabilitaet,kohaerenz_index,kognition_varianz,sozial_varianz,affektiv_varianz,motivation_varianz,methodik_varianz,performanz_varianz,regulation_varianz
alle_lehrkraefte,9,167,0.9175438876275046,0.4490443766982787,0.36154840015109935,113,0.6890243902439024,0.3109756097560976,0.5215004498474647,0.1799673929395694,0.12199764479208404,0.1150757435238646,0.14342428190012632,0.1357007155654271,0.19436405774096158,0.15531142827920721
alle_lehrkraefte,6,174,0.9476973457373782,0.4930602026069037,0.433796810885883,121,0.6994219653179191,0.3005780346820809,0.5134267919954526,0.1857953337606381,0.14554619935302443,0.13848653828851587,0.16560474305747458,0.1417827992027252,0.2343241801937993,0.18401620482551795
alle_lehrkraefte,8,187,0.9621893329605588,0.4533552301419,0.4140804245854158,116,0.6444444444444445,0.3555555555555555,0.5096348161730123,0.19031259557962188,0.12830548212008897,0.11957765366357725,0.15349524927019784,0.1486267686481357,0.1931665548719039,0.1886575767923926
alle_lehrkraefte,5,92,0.9773140310316489,0.518640352640327,0.5335310647318923,67,0.7362637362637363,0.2637362637362637,0.5057365619755692,0.21409508714813943,0.12735396725884315,0.14729307933435198,0.20284002782833668,0.1820249889885422,0.2472456484281248,0.2231717875147671
alle_lehrkraefte,11,120,0.9971920331793112,0.46798797751542176,0.40376291810201514,74,0.6218487394957983,0.37815126050420167,0.5007029786755706,0.1878399688131802,0.12968245446080867,0.1303227516686365,0.16729117773189378,0.14712490060804717,0.23321881558700502,0.19092721584077435
alle_lehrkraefte,17,171,1.0017285484539271,0.5087182526984976,0.4943063778103815,114,0.6705882352941176,0.3294117647058824,0.4995682360489732,0.22570394354167292,0.13197795204129945,0.13574653669419473,0.19843735414329172,0.17628041488404542,0.22613146386684307,0.21378569478449572
alle_lehrkraefte,4,73,1.0207050324465936,0.426559833874151,0.37814517300767475,43,0.5972222222222222,0.4027777777777778,0.49487678010542574,0.2155768584374858,0.12188825608435314,0.12625911363121933,0.15031155102838503,0.14514035636783088,0.1311487019958528,0.1595223766905834
alle_lehrkraefte,14,68,1.0260735845122966,0.4128072368763584,0.3356277268102715,44,0.6666666666666666,0.33333333333333337,0.4935654892518198,0.1489399572002893,0.12825719047710168,0.11808414328201276,0.14077149399183378,0.12806104837872406,0.16056796112075847,0.16990984507098264
alle_lehrkraefte,3,80,1.0501237721881616,0.4336445938021382,0.3852852667448994,55,0.7051282051282052,0.2948717948717948,0.4877754277892542,0.16599907718254142,0.12335811658373451,0.12452935386201054,0.15148948974067228,0.1372831650283039,0.20702402605069803,0.16166168667061437
alle_lehrkraefte,2,140,1.0579191524710774,0.3849607271977568,0.320190824599411,89,0.6544117647058824,0.34558823529411764,0.4859277386087956,0.1743462293432215,0.11533251152339953,0.11138689181703575,0.12090794382965685,0.1426671005125599,0.14379558684375351,0.14038783228151183
alle_lehrkraefte,23,75,1.0673182030204893,0.46780646365221934,0.3988855686499089,55,0.7746478873239436,0.22535211267605637,0.48371847088606557,0.17133513582087465,0.12402351407613522,0.14008354880935497,0.15766256961630223,0.14590317822632043,0.22225138085012683,0.1719027517209008
alle_lehrkraefte,12,217,1.0963043263092318,0.4637783986642583,0.4010731257208471,156,0.7222222222222222,0.2777777777777778,0.4770299748226952,0.19748528352533065,0.14304145251082165,0.13344606382084073,0.17539057243821027,0.1489652406791964,0.20091474237698392,0.18230292018039945
lehrkraft_1,12,51,0.6610202733334233,0.3121031373263669,0.13906252695094484,37,0.74,0.26,0.6020396114691287,0.0914847782228644,0.1091538452162199,0.1032515110435313,0.08786624246886744,0.05477600798411524,0.06198213318450511,0.10927755501935607
lehrkraft_1,40,9,0.699304362345189,0.34649108986326116,0.13444567577652,7,0.875,0.125,0.5884760977250199,0.12730178501738493,0.12361878219124967,0.10920514653481132,0.10000097565581102,0.05196217005713388,0.08131151085115829,0.06585376028163804
lehrkraft_1,47,15,0.7175164086468879,0.26671487560517204,0.1219951608461637,11,0.7857142857142857,0.2142857142857143,0.5822360677111845,0.08845974049125006,0.08029763214416845,0.09755906677583677,0.07340528069231131,0.04622091490173083,0.06807871381875537,0.09762978317568743
lehrkraft_1,16,107,0.7396207214995201,0.3434920101445252,0.20298032232979535,66,0.6226415094339622,0.37735849056603776,0.5748379446400357,0.11562326518285349,0.11837356269412544,0.10592923362440373,0.08472711563106038,0.07830718873061815,0.1176568558228652,0.1031396600084787
lehrkraft_1,24,32,0.7733277254498655,0.440209233721983,0.41668002071809,19,0.6129032258064516,0.3870967741935484,0.5639115577163356,0.17046566246223416,0.1164807794514891,0.12481870317832462,0.16208057566963793,0.12439109788313558,0.19828985974769242,0.20073958701389724
lehrkraft_1,22,97,0.7754656385477205,0.36033807541993207,0.2842098848436361,66,0.6875,0.3125,0.5632325280133109,0.12228129519461066,0.1133937069764213,0.11359457372267666,0.10701989613626764,0.09521280874878049,0.1313107834754437,0.1433980300267933
lehrkraft_1,13,41,0.7829898002386083,0.39965916104634697,0.38915311208944287,22,0.55,0.44999999999999996,0.5608557042032294,0.1589890536454129,0.125347300990498,0.13278261452017837,0.15534384303993348,0.11649012854535404,0.17203129792463093,0.18341999918176974
lehrkraft_1,20,99,0.7928673754566408,0.37672148455301935,0.29017181289069544,65,0.6632653061224489,0.33673469387755106,0.5577657408960891,0.1495136771254306,0.12269922080184228,0.10706942020775907,0.11221818807506907,0.10578643470327412,0.11624836727727703,0.14643627912866775
