gruppe,datum,lehrkraft_id,id,mtr_rueckkopplung_datenmaske_values_id,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,kognition,sozial,affektiv,motivation,methodik,performanz,regulation
LK_other,2025-09-29,12,2326,2903,5,4,performanz,1.7164060286624,1,3.4484593132687,1.1080388053562,0.58349749219582,0.55046933226021,1.6249044399904,1.3351822456517,1.7164060286624,1.6283611726224
LK_1,2025-09-30,1,377,579,3,3,regulation,1.9396250215127,1,3.6438090899065,1.6016419372624,0.2872615500709,0.25542399792198,1.5459328835407,1.3233602957529,1.6312544236746,1.9396250215127
LK_1,2025-09-30,1,419,629,3,3,regulation,1.9396250215127,1,3.6438090899065,1.6016419372624,0.2872615500709,0.25542399792198,1.5459328835407,1.3233602957529,1.6312544236746,1.9396250215127
LK_1,2025-09-30,1,478,697,4,3,motivation,2.3227360396724,1,3.9750000629739,0.71318880848929,1.2181734282973,1.7557844731478,2.3227360396724,0.639677567567,1.7711501406881,1.335664136387
LK_1,2025-09-30,1,1969,2542,8,4,motivation,1.7410342256931,1,3.6465840141983,1.3191414100762,0.795,0.80291345916522,1.7410342256931,1.4041491639827,1.5196266103569,1.7229758574243
LK_1,2025-09-30,1,1970,2543,9,5,kognition,2.0076055276938,1,4.1478207849846,2.0076055276938,0.795,1.0696519114763,1.6179644659969,1.6130940580673,1.8112382597446,1.7021432403989
LK_1,2025-09-30,1,1971,2544,7,6,regulation,2.0112494314314,1,4.1408141954246,1.7686831862395,0.51871591536748,0.57613352612514,1.8195191088035,1.6494081853432,1.8277813114132,2.0112494314314
LK_1,2025-09-30,1,2201,2777,7,5,performanz,-1.777984289271,-1,2.8520922568652,-0.7346152553616,-0.3611912461844,-0.60954622456698,-1.2453982754006,-0.59009838758833,-1.777984289271,-1.4255889476832
LK_1,2025-09-30,1,2203,2779,11,7,kognition,2.1296197107404,1,3.4996579219887,2.1296197107404,0.60502627306551,0.72403920535512,1.2693488546353,1.4317814377558,1.3629189690952,1.1415967676848
LK_other,2025-09-30,19,865,1302,8,5,motivation,1.771051310269,1,3.6940393184514,1.2299382812187,1.5036007731589,1.5633828689132,1.771051310269,0.94741430727506,1.3364758076743,1.2679955966283
LK_other,2025-09-30,19,866,1303,8,4,performanz,-1.8678011768233,-1,2.0803045232068,-0.49970554609004,0.21294133072726,-0.31785981462974,-0.60071439180982,-0.26334744177003,-1.8678011768233,0.11265661381714
LK_1,2025-10-01,1,647,977,11,6,performanz,2.3430856296886,1,4.6290043360953,2.1052768272758,0.94686856057371,0.66009931164733,1.9082046730985,1.8878673572624,2.3430856296886,1.7227480810552
LK_1,2025-10-01,1,648,978,8,6,kognition,1.2617465020182,1,2.3817772977126,1.2617465020182,0.23691835871717,0.35036246329798,0.69859941691022,0.91701721975917,1.0038995423326,1.2510790056671
LK_1,2025-10-01,1,649,979,9,6,performanz,1.1375531428353,1,2.1014293136022,0.66719342086024,0.73537338321947,0.86347171209483,1.0542568815072,0.41282566155552,1.1375531428353,0.32953139011861
LK_1,2025-10-01,1,772,1150,14,7,performanz,1.7488094998557,1,3.3852427938085,1.5323009249167,0.28252759647857,0.77093926464114,1.2367973235904,1.2876520863718,1.7488094998557,1.480440229807
LK_1,2025-10-01,1,857,1294,11,6,performanz,2.1839343719722,1,4.6687650182457,1.9397461854947,0.795,1.0844387503441,2.0390133560675,1.8030223901748,2.1839343719722,2.0121343348373
LK_1,2025-10-01,1,859,1296,11,6,motivation,1.8055393584743,1,2.9163877508142,0.59657591963787,0.795,1.0295986767418,1.8055393584743,0.5721813301263,0.98507068886581,1.378255469226
LK_1,2025-10-01,1,861,1298,4,3,kognition,1.1445707517198,1,2.5532415782961,1.1445707517198,0.83209190615359,1.0582176518976,1.0466564857278,0.92081749463506,0.86021364709414,0.84465178398232
LK_1,2025-10-01,1,931,1434,10,7,kognition,1.7321985779759,1,3.5552809886409,1.7321985779759,0.70774699502078,0.87417333677424,1.4578119300514,1.3886523318041,1.4957247421928,1.4434897770781
LK_1,2025-10-01,1,934,1437,5,4,motivation,1.4891651593475,1,3.0004560608434,1.2468631578514,0.76370892668128,0.83713988741195,1.4891651593475,1.0379557998169,1.3629335269281,1.0057143778645
LK_1,2025-10-01,1,935,1438,11,5,regulation,1.4781625990444,1,3.1190211612631,1.1018298274862,1.0,-0.10688088164332,1.4660871528477,1.3630100350502,1.1448440715668,1.4781625990444
LK_1,2025-10-01,1,2318,2895,9,7,performanz,2.1659452350244,1,4.4608733210844,1.9647173009529,0.65587279346505,0.96367130509822,1.8981146802954,1.6821906615382,2.1659452350244,1.8858742498315
LK_1,2025-10-01,1,2319,2896,10,5,motivation,1.376852504409,1,2.4862506965683,0.62692950024605,0.795,0.74859199099376,1.376852504409,0.45507923752819,1.2707328728139,0.93723262509945
LK_1,2025-10-01,1,2320,2897,9,5,kognition,1.7353414214652,1,2.9737596993293,1.7353414214652,0.31864094658265,0.79666131289137,0.68944243262771,1.2775293460538,1.425802689087,0.97739971038524
LK_1,2025-10-01,1,2321,2898,8,5,motivation,1.771051310269,1,3.6940393184514,1.2299382812187,1.5036007731589,1.5633828689132,1.771051310269,0.94741430727506,1.3364758076743,1.2679955966283
LK_1,2025-10-01,1,2891,3652,12,6,regulation,1.6547937848958,1,3.414990033546,1.2246722505097,1.0,-0.14062248630245,1.5420600652216,1.5704684184992,1.2489585083626,1.6547937848958
LK_1,2025-10-01,1,3081,3850,11,7,kognition,2.1296197107404,1,3.4996579219887,2.1296197107404,0.60502627306551,0.72403920535512,1.2693488546353,1.4317814377558,1.3629189690952,1.1415967676848
LK_other,2025-10-01,19,2540,3240,6,6,performanz,1.5050743776411,1,3.084891476574,1.4500639452431,0.20031726631934,0.72454824024887,1.3021815084288,1.0808265444839,1.5050743776411,1.3113585455263
LK_other,2025-10-01,19,2541,3241,14,6,performanz,1.5145743675692,1,3.388604145656,1.4887849741361,0.67971953081179,0.93915953786173,1.3582808568662,1.2365024169229,1.5145743675692,1.5014384604562
LK_1,2025-10-02,1,89,142,8,4,kognition,1.8767956837469,1,3.644316435302,1.8767956837469,0.397,0.63433190518851,1.0599004921697,1.4960256115871,1.7161148658789,1.7006358691455
LK_1,2025-10-02,1,90,143,11,7,kognition,2.1296197107404,1,3.4996579219887,2.1296197107404,0.60502627306551,0.72403920535512,1.2693488546353,1.4317814377558,1.3629189690952,1.1415967676848
LK_1,2025-10-02,1,91,144,8,4,kognition,1.9988088236145,1,3.7004722196336,1.9988088236145,0.84957532728114,1.1248914487549,1.4336482104165,1.4565930020033,1.4581116164264,1.186591368602
LK_1,2025-10-02,1,557,828,8,4,kognition,2.1305980129694,1,4.2195669844004,2.1305980129694,0.37061934137972,0.6716576037462,1.4495485288023,1.9110619516801,1.8458527414034,1.8751783772855
LK_1,2025-10-02,1,559,830,5,5,performanz,1.8141456071411,1,3.4320363619564,1.3661295621877,0.69428084243753,0.9330708531973,1.6243328553418,1.1514117786172,1.8141456071411,1.1421847096923
LK_1,2025-10-02,1,642,972,8,6,kognition,2.1493718420215,1,4.294573352571,2.1493718420215,0.73026917215033,0.32356991118391,1.6327402191687,2.0717705926959,1.8192755371913,1.7081372666881
LK_1,2025-10-02,1,643,973,4,3,kognition,1.1445707517198,1,2.5532415782961,1.1445707517198,0.83209190615359,1.0582176518976,1.0466564857278,0.92081749463506,0.86021364709414,0.84465178398232
LK_1,2025-10-02,1,644,974,6,5,motivation,1.5589289730673,1,3.0739179376193,1.3174703610235,0.67160846148799,0.74238841811397,1.5589289730673,1.0061426840171,1.4549832069023,1.0730731895415
LK_1,2025-10-02,1,2537,3236,9,5,kognition,2.2065262410316,1,3.9027212950711,2.2065262410316,0.30051506820394,1.1795308876966,1.2467162179745,1.6755727127168,1.6994290791481,1.2770938080566
LK_1,2025-10-02,1,2538,3237,8,3,kognition,1.8497956426329,1,2.9898402914902,1.8497956426329,0.78229803971869,1.1215455010172,0.98402269147006,1.2107842329307,1.0691960509694,0.26470210400545
LK_1,2025-10-02,1,2539,3239,14,6,performanz,1.7810016772187,1,3.5025624404056,1.5039037554598,0.53310609654836,0.9361060904552,1.3938355782679,1.2470369803379,1.7810016772187,1.4750846066101
LK_1,2025-10-02,1,3011,3778,10,6,motivation,2.077295229358,1,4.2514112502238,1.4157873684202,1.595094405023,1.6164883237065,2.077295229358,1.2106635759954,1.6751119819945,1.5250643160073
LK_other,2025-10-02,18,474,693,11,5,kognition,1.2989459196837,1,2.1876422905769,1.2989459196837,0.795,0.91921434591718,0.85842510256492,0.76348167871671,0.53442805710879,0.12699211331042
LK_other,2025-10-02,18,475,694,5,5,performanz,1.8141456071411,1,3.4320363619564,1.3661295621877,0.69428084243753,0.9330708531973,1.6243328553418,1.1514117786172,1.8141456071411,1.1421847096923
LK_other,2025-10-02,18,2885,3646,11,4,kognition,2.0311230831007,1,3.8229300313861,2.0311230831007,0.795,1.1914013414792,1.309239540005,1.5922099905934,1.6023228558313,1.273260196548
LK_other,2025-10-02,18,2886,3647,9,7,regulation,2.1994305780545,1,4.3304123418736,1.6822231162403,0.62502266234334,0.711660427994,1.9350745664867,1.7804935718807,1.8092309801594,2.1994305780545
LK_other,2025-10-02,18,2887,3648,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_other,2025-10-02,18,2888,3649,7,3,kognition,1.4758361358457,1,2.8006523873511,1.4758361358457,0.795,1.0959210821659,1.0,1.1280372124712,0.95329770997955,0.807
LK_1,2025-10-07,1,182,314,13,6,performanz,1.6199585353034,1,3.4454904312317,1.393395699218,0.67946846622917,0.96490859151914,1.4585843321562,1.173085249649,1.6199585353034,1.5521803495292
LK_1,2025-10-07,1,183,315,9,6,regulation,1.9314534685559,1,3.8268397507859,1.8043684583573,-0.42980038250233,-0.18390624392484,1.2919311368132,1.8314529707502,1.5545380412819,1.9314534685559
LK_1,2025-10-07,1,270,436,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_1,2025-10-07,1,271,437,10,4,kognition,1.8475873540776,1,3.0085001511033,1.8475873540776,0.71676731274779,1.0424941465143,1.112390975663,1.1383091496832,1.1713810784546,0.36283559383087
LK_1,2025-10-07,1,272,438,5,5,performanz,1.8141456071411,1,3.4320363619564,1.3661295621877,0.69428084243753,0.9330708531973,1.6243328553418,1.1514117786172,1.8141456071411,1.1421847096923
LK_1,2025-10-07,1,311,494,4,3,kognition,1.0626342027733,1,2.420951563667,1.0626342027733,0.795,1.0091438018269,1.0,0.87068472589285,0.81980358626262,0.807
LK_1,2025-10-07,1,312,495,5,5,motivation,1.7894757538358,1,3.6479410450167,1.3968161491097,1.0,0.205237305182,1.7894757538358,1.2567212470503,1.7731799223395,1.545482888525
LK_1,2025-10-07,1,470,689,8,4,performanz,-1.8678011768233,-1,2.0803045232068,-0.49970554609004,0.21294133072726,-0.31785981462974,-0.60071439180982,-0.26334744177003,-1.8678011768233,0.11265661381714
LK_1,2025-10-07,1,471,690,9,6,kognition,1.7426836415184,1,4.0273551720063,1.7426836415184,1.1055566091224,1.2382604748483,1.6911017735723,1.4885099981387,1.6325666011183,1.6390052035608
LK_1,2025-10-07,1,2881,3642,14,7,performanz,1.8125059872154,1,3.5934849692513,1.4167730735747,0.66171951643712,1.0061580754541,1.5146741136798,1.1945790622718,1.8125059872154,1.5650005529174
LK_1,2025-10-07,1,2882,3643,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_other,2025-10-09,18,330,514,8,5,kognition,1.6863573445217,1,2.9357942404557,1.6863573445217,0.33653051665581,0.46502154901965,0.72140670153405,1.3326688692715,0.89772142610759,1.5307681719127
LK_other,2025-10-09,18,331,515,9,5,kognition,1.7353414214652,1,2.9737596993293,1.7353414214652,0.31864094658265,0.79666131289137,0.68944243262771,1.2775293460538,1.425802689087,0.97739971038524
LK_other,2025-10-09,18,332,516,6,5,regulation,1.8310076442394,1,4.0487932155118,1.7213914993677,0.75644718741235,0.97810695627057,1.6582158129909,1.8125282684735,1.5852775286675,1.8310076442394
LK_other,2025-10-09,18,465,684,5,5,performanz,2.059383296496,1,3.714785376279,1.445067660544,0.69428084243753,1.016526373394,1.7264696651274,1.2195232668508,2.059383296496,1.2194523473274
LK_other,2025-10-09,18,466,685,9,5,performanz,2.2187233623242,1,4.4224182502916,1.6927653756902,0.72091755209642,1.1836045216541,1.8450186172607,1.659012028613,2.2187233623242,1.9215979847854
LK_other,2025-10-09,18,2875,3636,12,4,kognition,2.2375701027702,1,4.04857516276,2.2375701027702,0.795,1.2778531291911,1.2913915343261,1.7638556213173,1.6677632302747,1.2485969421252
LK_other,2025-10-09,18,2876,3637,9,5,performanz,1.9959383289404,1,4.2896244081191,1.6657974774265,0.77874697573519,1.1494417079148,1.8027391417992,1.6516534960261,1.9959383289404,1.9330638213924
LK_other,2025-10-09,18,3004,3771,8,6,performanz,1.7189563317102,1,3.5065867232955,1.597737568379,0.64278317603752,1.0338865507534,1.3696924858028,1.5321664552226,1.7189563317102,1.0406205249063
LK_other,2025-10-09,18,3005,3772,7,6,regulation,2.3161582895164,1,4.9388259433378,2.094954492435,0.68161393388963,0.7570630234271,2.1679619843137,2.0238816651912,2.1919580321433,2.3161582895164
LK_other,2025-10-09,18,3006,3773,10,4,kognition,1.8475873540776,1,3.0085001511033,1.8475873540776,0.71676731274779,1.0424941465143,1.112390975663,1.1383091496832,1.1713810784546,0.36283559383087
LK_other,2025-10-13,12,769,1147,14,7,performanz,1.8125059872154,1,3.5934849692513,1.4167730735747,0.66171951643712,1.0061580754541,1.5146741136798,1.1945790622718,1.8125059872154,1.5650005529174
LK_1,2025-10-15,1,638,968,11,7,regulation,2.1700224502411,1,4.770377344071,1.8998306409416,1.2698039128436,1.4331823847506,2.0522145758303,1.7444118346327,1.8754133056277,2.1700224502411
LK_1,2025-10-15,1,639,969,6,3,performanz,-1.4194643312794,-1,2.4005173344309,-0.50744515670893,-0.397,-0.62832554778904,-0.90237387710037,-0.61083143950705,-1.4194643312794,-1.3229921551142
LK_1,2025-10-15,1,2873,3634,8,7,regulation,1.6503717987936,1,3.3964613846515,1.5026401652642,0.397,0.59067137448555,1.2022688378365,1.3744646909752,1.6471764262225,1.6503717987936
LK_other,2025-10-16,18,2534,3233,11,6,motivation,1.8457267716643,1,4.093711306297,1.5561498720739,1.2842999343478,1.4502649614538,1.8457267716643,1.2922587126344,1.5677140698423,1.7463698790241
LK_other,2025-10-16,18,2535,3234,8,7,regulation,1.6503717987936,1,3.3964613846515,1.5026401652642,0.397,0.59067137448555,1.2022688378365,1.3744646909752,1.6471764262225,1.6503717987936
LK_other,2025-10-16,18,2865,3626,6,4,performanz,-1.4557534081463,-1,2.4124386989978,-0.51539251160988,-0.38324094142425,-0.62915212486842,-0.90878098071492,-0.6101486142422,-1.4557534081463,-1.3015924217236
LK_other,2025-10-16,18,2866,3627,8,6,performanz,1.7189563317102,1,3.5065867232955,1.597737568379,0.64278317603752,1.0338865507534,1.3696924858028,1.5321664552226,1.7189563317102,1.0406205249063
LK_other,2025-10-16,18,2999,3766,6,4,performanz,-1.4557534081463,-1,2.4124386989978,-0.51539251160988,-0.38324094142425,-0.62915212486842,-0.90878098071492,-0.6101486142422,-1.4557534081463,-1.3015924217236
LK_other,2025-10-16,18,3000,3767,7,6,kognition,1.5129679549924,1,2.744584432155,1.5129679549924,-0.397,-0.23814073229467,0.92589647599241,1.3418832717268,1.2475848714798,0.90274506549483
LK_other,2025-10-16,18,3001,3768,11,6,motivation,2.0475006287815,1,4.1958668984378,1.5202983953402,1.1932675457736,1.3956249818128,2.0475006287815,1.4978313274088,1.9115239295312,1.3537555353449
LK_1,2025-10-20,1,17,17,9,5,kognition,2.0076055276938,1,4.1478207849846,2.0076055276938,0.795,1.0696519114763,1.6179644659969,1.6130940580673,1.8112382597446,1.7021432403989
LK_1,2025-10-20,1,20,20,5,4,performanz,1.7164060286624,1,3.4484593132687,1.1080388053562,0.58349749219582,0.55046933226021,1.6249044399904,1.3351822456517,1.7164060286624,1.6283611726224
LK_1,2025-10-20,1,87,140,6,5,regulation,1.8310076442394,1,4.0487932155118,1.7213914993677,0.75644718741235,0.97810695627057,1.6582158129909,1.8125282684735,1.5852775286675,1.8310076442394
LK_1,2025-10-20,1,88,141,14,7,performanz,1.8125059872154,1,3.5934849692513,1.4167730735747,0.66171951643712,1.0061580754541,1.5146741136798,1.1945790622718,1.8125059872154,1.5650005529174
LK_1,2025-10-20,1,140,222,10,7,performanz,2.0351302970378,1,4.1967909784104,1.8960709613111,0.70774699502078,1.0720178087608,1.7362576411326,1.5786571324032,2.0351302970378,1.6490412884093
LK_1,2025-10-20,1,142,224,8,7,regulation,1.6503717987936,1,3.3964613846515,1.5026401652642,0.397,0.59067137448555,1.2022688378365,1.3744646909752,1.6471764262225,1.6503717987936
LK_1,2025-10-20,1,222,355,9,5,kognition,2.2065262410316,1,3.9027212950711,2.2065262410316,0.30051506820394,1.1795308876966,1.2467162179745,1.6755727127168,1.6994290791481,1.2770938080566
LK_1,2025-10-20,1,224,357,11,7,regulation,2.1700224502411,1,4.770377344071,1.8998306409416,1.2698039128436,1.4331823847506,2.0522145758303,1.7444118346327,1.8754133056277,2.1700224502411
LK_1,2025-10-20,1,762,1140,8,4,kognition,1.8767956837469,1,3.644316435302,1.8767956837469,0.397,0.63433190518851,1.0599004921697,1.4960256115871,1.7161148658789,1.7006358691455
LK_1,2025-10-20,1,763,1141,9,5,kognition,1.7353414214652,1,2.9737596993293,1.7353414214652,0.31864094658265,0.79666131289137,0.68944243262771,1.2775293460538,1.425802689087,0.97739971038524
LK_1,2025-10-20,1,765,1143,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_other,2025-10-20,24,2700,3410,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_1,2025-10-21,1,267,433,11,7,kognition,2.1296197107404,1,3.4996579219887,2.1296197107404,0.60502627306551,0.72403920535512,1.2693488546353,1.4317814377558,1.3629189690952,1.1415967676848
LK_1,2025-10-21,1,304,487,6,6,performanz,1.5050743776411,1,3.084891476574,1.4500639452431,0.20031726631934,0.72454824024887,1.3021815084288,1.0808265444839,1.5050743776411,1.3113585455263
LK_1,2025-10-21,1,305,488,10,6,kognition,2.0135830147396,1,4.134383264,2.0135830147396,0.795,1.0696519114763,1.5983987297819,1.6136076012884,1.7983426838414,1.6940436257195
LK_1,2025-10-21,1,306,489,9,6,motivation,0.70674785055378,1,1.3276369222954,0.47369713442032,0.67745470615876,0.64598802405261,0.70674785055378,0.24735694018653,0.29831943454991,0.11096373739624
LK_1,2025-10-21,1,308,491,11,7,kognition,2.1296197107404,1,3.4996579219887,2.1296197107404,0.60502627306551,0.72403920535512,1.2693488546353,1.4317814377558,1.3629189690952,1.1415967676848
LK_1,2025-10-21,1,369,571,9,7,performanz,2.1659452350244,1,4.4608733210844,1.9647173009529,0.65587279346505,0.96367130509822,1.8981146802954,1.6821906615382,2.1659452350244,1.8858742498315
LK_1,2025-10-21,1,370,572,11,4,kognition,2.0311230831007,1,3.8229300313861,2.0311230831007,0.795,1.1914013414792,1.309239540005,1.5922099905934,1.6023228558313,1.273260196548
LK_1,2025-10-21,1,373,575,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_1,2025-10-21,1,411,621,9,7,performanz,2.1659452350244,1,4.4608733210844,1.9647173009529,0.65587279346505,0.96367130509822,1.8981146802954,1.6821906615382,2.1659452350244,1.8858742498315
LK_1,2025-10-21,1,412,622,11,4,kognition,2.0311230831007,1,3.8229300313861,2.0311230831007,0.795,1.1914013414792,1.309239540005,1.5922099905934,1.6023228558313,1.273260196548
LK_1,2025-10-21,1,415,625,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_1,2025-10-21,1,459,677,8,6,performanz,2.0892882831727,1,4.3730545704504,1.9446642195751,0.65587279346505,0.91870317125246,1.8611320355382,1.6597929822604,2.0892882831727,1.8665079649694
LK_1,2025-10-21,1,461,680,9,6,kognition,1.7426836415184,1,4.0273551720063,1.7426836415184,1.1055566091224,1.2382604748483,1.6911017735723,1.4885099981387,1.6325666011183,1.6390052035608
LK_1,2025-10-21,1,1964,2537,8,4,motivation,1.7410342256931,1,3.6465840141983,1.3191414100762,0.795,0.80291345916522,1.7410342256931,1.4041491639827,1.5196266103569,1.7229758574243
LK_1,2025-10-21,1,1967,2540,11,4,kognition,1.6229685506471,1,2.4341848557115,1.6229685506471,0.53338502708093,0.85433880072704,0.67092456236595,1.035909277334,0.84912558482891,0.18047870727644
LK_1,2025-10-21,1,1968,2541,4,4,motivation,1.7428507324927,1,3.4354817233601,1.2003140716273,0.795,0.75,1.7428507324927,1.2534277554328,1.5064033497228,1.5130746627642
LK_1,2025-10-22,1,632,962,6,4,regulation,-1.714629390413,-1,2.941057220359,-0.59994951625383,-0.53653731799395,-0.77481297481578,-1.0970933730009,-0.75820805993909,-1.6380547714049,-1.714629390413
LK_1,2025-10-22,1,758,1136,8,3,kognition,1.8497956426329,1,2.9898402914902,1.8497956426329,0.78229803971869,1.1215455010172,0.98402269147006,1.2107842329307,1.0691960509694,0.26470210400545
LK_1,2025-10-22,1,760,1138,11,7,regulation,2.1700224502411,1,4.770377344071,1.8998306409416,1.2698039128436,1.4331823847506,2.0522145758303,1.7444118346327,1.8754133056277,2.1700224502411
LK_1,2025-10-22,1,854,1291,8,4,kognition,1.9988088236145,1,3.1924214953306,1.9988088236145,0.30584711782121,0.69293224148666,0.88987335574995,1.4565930020033,1.2530861877991,1.0671728926967
LK_1,2025-10-22,1,855,1292,7,5,kognition,1.056911280535,1,1.4085268848395,1.056911280535,-0.19063418267809,-0.030700151870174,0.26364890613853,0.55506372775103,0.65331020619652,0.15868814186879
LK_1,2025-10-22,1,856,1293,11,6,motivation,1.9278891061809,1,4.0493894869005,1.5543576510473,1.0378720548727,1.2812399001312,1.9278891061809,1.5187954343336,1.8799075324124,1.3058426849253
LK_1,2025-10-22,1,1959,2532,10,7,kognition,1.7321985779759,1,3.5552809886409,1.7321985779759,0.70774699502078,0.87417333677424,1.4578119300514,1.3886523318041,1.4957247421928,1.4434897770781
LK_1,2025-10-22,1,1962,2535,5,5,performanz,1.7604404508269,1,3.1211655051097,1.142816140348,0.63138282916163,0.81095667845437,1.5108717263958,0.80238847845301,1.7604404508269,1.1634599879125
LK_1,2025-10-22,1,1963,2536,11,7,kognition,2.1296197107404,1,3.4996579219887,2.1296197107404,0.60502627306551,0.72403920535512,1.2693488546353,1.4317814377558,1.3629189690952,1.1415967676848
LK_1,2025-10-22,1,2314,2891,6,4,performanz,1.4780206620485,1,3.1813676431278,1.3901781638681,1.0,0.14947056594351,1.3684649877052,1.2462230879908,1.4780206620485,1.2473370908871
LK_1,2025-10-22,1,2315,2892,6,5,regulation,1.8310076442394,1,4.0487932155118,1.7213914993677,0.75644718741235,0.97810695627057,1.6582158129909,1.8125282684735,1.5852775286675,1.8310076442394
LK_1,2025-10-22,1,2316,2893,7,4,kognition,1.628635644424,1,3.1766681938078,1.628635644424,0.7111800361079,0.91900819875198,1.2909320118099,1.135443536214,1.5118695274686,0.92028619841655
LK_1,2025-10-22,1,2527,3226,6,6,motivation,1.2947630543375,1,2.3968774252851,0.96594885738276,0.58378792642131,1.0191194083261,1.2947630543375,0.66258049149992,0.98691099556958,0.58577632039074
LK_1,2025-10-22,1,2529,3228,5,5,kognition,1.6654628531669,1,3.154826599901,1.6654628531669,-0.56982717918635,0.14037383531225,0.89479170821753,1.4324550470677,1.2689117070938,1.5401428339671
LK_1,2025-10-22,1,2530,3229,9,6,motivation,1.5085116728229,1,3.3000264411834,1.3191717126155,1.0084738850279,1.0929401373529,1.5085116728229,1.1117005326131,1.3434654813876,1.2735924558465
LK_1,2025-10-22,1,2531,3230,15,5,motivation,1.7915442913418,1,3.3533597644884,1.3891367762386,1.0,0.99308444862189,1.7915442913418,0.96140687615182,1.3415786229858,1.1812436979273
LK_1,2025-10-22,1,2860,3621,8,4,kognition,1.752927244018,1,3.2645506643148,1.752927244018,0.397,0.63433190518851,0.8822146372641,1.3812460852249,1.4446608439128,1.5004541922468
LK_1,2025-10-22,1,3072,3841,9,7,performanz,2.1659452350244,1,4.4608733210844,1.9647173009529,0.65587279346505,0.96367130509822,1.8981146802954,1.6821906615382,2.1659452350244,1.8858742498315
LK_1,2025-10-22,1,3073,3842,10,5,motivation,1.376852504409,1,2.4862506965683,0.62692950024605,0.795,0.74859199099376,1.376852504409,0.45507923752819,1.2707328728139,0.93723262509945
LK_1,2025-10-22,1,3074,3843,8,6,kognition,2.1824077376028,1,4.3850337175204,2.1824077376028,0.72133904050026,0.31839975553264,1.7387211397127,2.0449010422766,1.8961662783706,1.7446176444573
LK_1,2025-10-23,1,81,134,12,4,kognition,2.2375701027702,1,4.04857516276,2.2375701027702,0.795,1.2778531291911,1.2913915343261,1.7638556213173,1.6677632302747,1.2485969421252
LK_1,2025-10-23,1,82,135,14,6,performanz,1.7810016772187,1,3.5025624404056,1.5039037554598,0.53310609654836,0.9361060904552,1.3938355782679,1.2470369803379,1.7810016772187,1.4750846066101
LK_1,2025-10-23,1,83,136,8,5,motivation,1.2394796057596,1,1.9315057554947,0.37352003109174,0.60035293032285,0.40216325351038,1.2394796057596,0.1573456456227,0.88212406384343,0.85429979349118
LK_1,2025-10-23,1,325,509,9,5,kognition,1.2978466535191,1,1.6188109604711,1.2978466535191,-0.397,-0.053281099634473,0.028746845608839,0.73266444596764,0.48418834406757,-0.060275949299933
LK_1,2025-10-23,1,326,510,7,4,kognition,1.628635644424,1,3.1766681938078,1.628635644424,0.7111800361079,0.91900819875198,1.2909320118099,1.135443536214,1.5118695274686,0.92028619841655
LK_1,2025-10-23,1,327,511,8,5,kognition,1.6863573445217,1,2.9357942404557,1.6863573445217,0.33653051665581,0.46502154901965,0.72140670153405,1.3326688692715,0.89772142610759,1.5307681719127
LK_1,2025-10-23,1,628,958,7,5,kognition,1.8188876471567,1,3.5729304536374,1.8188876471567,1.5,0.14020651573357,1.3816714752841,1.1247637776873,1.4920627396242,1.3369596277788
LK_1,2025-10-23,1,629,959,8,6,kognition,2.1493718420215,1,4.294573352571,2.1493718420215,0.73026917215033,0.32356991118391,1.6327402191687,2.0717705926959,1.8192755371913,1.7081372666881
LK_1,2025-10-23,1,702,1079,8,5,regulation,1.2053771375151,1,2.4674328308308,0.93354513317693,0.59625,0.70243553723811,1.0846241233088,0.94783297088587,0.91654658326917,1.2053771375151
LK_1,2025-10-23,1,752,1130,8,4,kognition,1.752927244018,1,3.2645506643148,1.752927244018,0.397,0.63433190518851,0.8822146372641,1.3812460852249,1.4446608439128,1.5004541922468
LK_1,2025-10-23,1,753,1131,12,6,regulation,1.6547937848958,1,3.414990033546,1.2246722505097,1.0,-0.14062248630245,1.5420600652216,1.5704684184992,1.2489585083626,1.6547937848958
LK_1,2025-10-23,1,755,1133,3,3,regulation,1.9396250215127,1,3.6438090899065,1.6016419372624,0.2872615500709,0.25542399792198,1.5459328835407,1.3233602957529,1.6312544236746,1.9396250215127
