id,gruppe_id,teilnehmer_id,datum,thema,lehrkraft_id,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,delta_d_semantisch,polaritaetswechsel,dominanzwechsel,kipppunkt_kandidat
3066,4,14,2025-11-05,Prüfungsvorbereitung: BLF,1,performanz,1.5570911828289,1,2.5553402422033,0.44652012702407,0.031112132778026,0.17952669910686,0.37349850335762,0.31353891804787,0.60934550462497,0.39787487959923,-0.4023627631778002,False,True,True
3057,4,14,2025-11-26,Prüfungsvorbereitung: BLF,1,performanz,1.988922705534,1,4.1345309576921,0.35129292884059,0.21311434101394,0.27236711854315,0.45754424948293,0.35979991748407,0.48105042999603,0.43217430996179,1.5791907154887999,False,False,True
3058,4,14,2025-11-26,Prüfungsvorbereitung: BLF,1,performanz,-1.4552652158942,-1,2.4366088452089,-0.21141108626145,-0.15707180025819,-0.29598138611071,-0.37273403427469,-0.25021502605258,-0.59724778816174,-0.53364545639735,-1.6979221124831998,True,False,True
3059,4,14,2025-11-26,Prüfungsvorbereitung: BLF,1,regulation,1.9791706721549,1,4.2157345291432,0.37487060772453,0.2035061245517,0.30634878400679,0.42635033914532,0.34151654325095,0.45320148723103,0.46947120691802,1.7791256839343,True,True,True
3060,4,14,2025-11-26,Prüfungsvorbereitung: BLF,1,kognition,2.509295155464,1,3.8411483190915,0.65326522548996,0.020984344791132,0.16805441832496,0.2240481499757,0.47451664831199,0.42970909557727,0.29076309654101,-0.3745862100516999,False,True,True
3061,4,14,2025-11-26,Prüfungsvorbereitung: BLF,1,kognition,1.8497956426329,1,2.9898402914902,0.61869172777574,0.26165124118264,0.37511761181132,0.32912105809137,0.40496483599092,0.3576085578641,0.088533564626579,-0.8513080276012999,False,False,True
3052,4,14,2025-12-03,Prüfungsvorbereitung: BLF,1,performanz,2.1524916087874,1,3.7834187822736,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623,0.7935784907833998,False,True,True
3053,4,14,2025-12-03,Prüfungsvorbereitung: BLF,1,kognition,2.0025209823477,1,4.1753366045791,0.47960592784119,0.20384347683099,0.27356109825585,0.38796629419017,0.38566077691678,0.43325305356153,0.40819754744271,0.39191782230550043,False,True,True
3054,4,14,2025-12-03,Prüfungsvorbereitung: BLF,1,kognition,1.7353345284312,1,2.9900649591247,0.58036489123308,0.10643085034257,0.28652846723075,0.23051807041907,0.42718416964422,0.47692739623724,0.32658716896938,-1.1852716454544003,False,False,True
3055,4,14,2025-12-03,Prüfungsvorbereitung: BLF,1,performanz,2.4143754428081,1,4.4997329107928,0.50947910481707,0.03379630274003,0.17639907893204,0.35791044083201,0.36333508883705,0.53655853027006,0.40020050611167,1.5096679516681002,False,True,True
3056,4,14,2025-12-03,Prüfungsvorbereitung: BLF,1,motivation,0.85188551646247,1,1.5890209998845,0.33406255970934,0.45645506608696,0.46047891028742,0.53610377426518,0.18684581263477,0.36274856741847,0.11871153327529,-2.9107119109083,False,True,True
3047,4,14,2025-12-10,Prüfungsvorbereitung: BLF,1,performanz,1.6203139294579,1,2.8371568730149,0.54845682023067,0.028021755359531,0.16693232310901,0.30201188330985,0.37207718972365,0.57110279443525,0.33871143059007,1.2481358731304002,False,True,True
3048,4,14,2025-12-10,Prüfungsvorbereitung: BLF,1,performanz,1.8608741963844,1,3.0556171049096,0.55550638970887,0.0,0.29078875442313,0.25128473348535,0.3845063379814,0.60899911294624,0.15804728787018,0.21846023189469976,False,False,True
3049,4,14,2025-12-10,Prüfungsvorbereitung: BLF,1,regulation,1.539769585776,1,2.8957199704337,0.47088581038576,0.15755269598282,0.14777939986544,0.33022333356776,0.43475917646087,0.38831659764443,0.5317379733254,-0.1598971344758997,False,True,True
3050,4,14,2025-12-10,Prüfungsvorbereitung: BLF,1,performanz,1.0,1,1.2396455138466,0.24522941785392,0.0,0.28233650081865,0.35332396388163,0.19360217198993,0.80667571662473,0.21699576777205,-1.6560744565871002,False,True,True
3051,4,14,2025-12-10,Prüfungsvorbereitung: BLF,1,kognition,2.4887495600728,1,4.8458292980034,0.51358483165098,0.061490211488883,0.10551649015658,0.3882399826205,0.41087257110398,0.45031579473172,0.44607269460341,3.6061837841567996,False,True,True
3042,4,14,2025-12-17,Exponentialgleichung/-funktion: Aufgaben,23,kognition,1.919667488646,1,3.1988921097457,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813,-1.6469371882577,False,False,True
3043,4,14,2025-12-17,Exponentialgleichung/-funktion: Aufgaben,23,methodik,2.1410505413095,1,4.7299790770357,0.44419334632973,0.193543274998,0.0710246340135,0.41578844647734,0.45265443670988,0.44516430395875,0.42922862904441,1.5310869672899998,False,True,True
3044,4,14,2025-12-17,Exponentialgleichung/-funktion: Aufgaben,23,regulation,2.5051943093294,1,4.9669401934215,0.3909448724847,0.12089807406911,0.11494805508238,0.41638689628016,0.45609554731063,0.42841057129645,0.50437274620701,0.23696111638580053,False,True,True
3045,4,14,2025-12-17,Exponentialgleichung/-funktion: Aufgaben,23,kognition,2.2147698359634,1,4.5051999610504,0.49160191314302,0.062345305630295,0.07325617380748,0.40938129345955,0.38284523733197,0.45825543665079,0.47424482196104,-0.46174023237109996,False,True,True
3036,4,14,2026-01-07,Exponentialgleichung/-funktion: Exponentielles wachstum,23,regulation,1.8479915181834,1,4.0789242581081,0.42043389351725,0.32285885538557,0.14942820404965,0.40847577548243,0.41016540084089,0.39536647425586,0.45305744129363,1.9202113012048998,False,True,True
3037,4,14,2026-01-07,Exponentialgleichung/-funktion: Exponentielles wachstum,23,regulation,2.0584483248078,1,3.7903140793782,0.43782915236789,0.20100650117379,0.23487362217918,0.31187955950307,0.38918849396145,0.41116778334824,0.54307976882693,-0.2886101787299,False,False,True
3038,4,14,2026-01-07,Exponentialgleichung/-funktion: Exponentielles wachstum,23,kognition,1.8346238946577,1,3.050519966414,0.60141153008057,0.25796034376092,0.36992244687776,0.36833268059845,0.37038652482427,0.38425337642634,0.12002358492601,-0.7397941129642001,False,True,True
3039,4,14,2026-01-07,Exponentialgleichung/-funktion: Exponentielles wachstum,23,regulation,2.2148166874228,1,4.3093800800185,0.40373138078784,0.25987825762376,0.10320541471071,0.43241760359741,0.38661493539129,0.39775145632727,0.51395131243569,1.2588601136045003,False,True,True
3040,4,14,2026-01-07,Exponentialgleichung/-funktion: Exponentielles wachstum,23,performanz,1.7185730315922,1,3.4752254188631,0.31877151424459,0.19146773728403,0.17310725067521,0.46890082280075,0.38408892483263,0.49451988842658,0.46883978948033,-0.8341546611554,False,True,True
3041,4,14,2026-01-07,Exponentialgleichung/-funktion: Exponentielles wachstum,23,kognition,1.5077030055439,1,1.876880842971,0.80329818390362,0.0,0.19026641213441,0.0,0.49757477048414,0.26630698833486,0.0,-1.5983445758921002,False,True,True
357,5,15,2025-05-15,Quadratische Funktion/Gleichung: quadratische Funktionen (p/q-Formel),12,regulation,1.9269331619492,1,3.681481728385,0.49405201253138,0.1252751710272,0.14791071927907,0.35160576895237,0.36752501007033,0.43090072193279,0.52341097145273,2.69006304790737,False,True,True
397,4,15,2025-08-26,Geometrie: rechtwDr,1,performanz,2.1524916087874,1,3.7834187822736,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623,0.10193705388859975,False,True,True
398,4,15,2025-08-26,Geometrie: rechtwDr,1,kognition,2.2375701027702,1,4.04857516276,0.55267951958922,0.19636489490517,0.31562955398473,0.31897353826335,0.43567210529291,0.4119372974083,0.30840327964697,0.2651563804863999,False,True,True
399,4,15,2025-08-26,Geometrie: rechtwDr,1,kognition,2.2009129520582,1,3.5655874874173,0.61726343476093,0.037799812012656,0.18382639127447,0.28178965695487,0.46623570321268,0.46595771324522,0.26431334205833,-0.4829876753426996,False,False,True
400,4,15,2025-08-26,Geometrie: rechtwDr,1,regulation,1.9126138920563,1,4.0164817262936,0.4588553814492,0.047909025290553,0.09026084042588,0.38084333672938,0.45894389366437,0.44336919087771,0.47619017351276,0.4508942388763,False,True,True
352,5,15,2025-08-28,Potenzfunktion/-rechnung: Potenzfunktionen,19,kognition,2.3310275582356,1,3.6813879930869,0.63319085918254,0.026149747064184,0.14669077169834,0.25844845876031,0.47775089783145,0.44131972317682,0.29505471879653,-0.33509373320670033,False,True,True
353,5,15,2025-08-28,Potenzfunktion/-rechnung: Potenzfunktionen,19,kognition,2.200270088071,1,4.1990309356057,0.52399348370573,0.021963229774419,0.18362881266575,0.31281566223708,0.46688529305889,0.50392461571568,0.34849477471601,0.5176429425188003,False,False,True
354,5,15,2025-08-28,Potenzfunktion/-rechnung: Potenzfunktionen,19,kognition,2.1748496362668,1,4.3416340508779,0.50092766951427,0.20638403343036,0.27166971543687,0.39457926822925,0.44629496304834,0.41754380294355,0.32164147663922,0.14260311527220004,False,False,True
355,5,15,2025-08-28,Potenzfunktion/-rechnung: Potenzfunktionen,19,motivation,1.2782388005983,1,2.726925290001,0.38912255341303,-0.36671203884696,0.35405227804109,0.46874555670068,0.33610681335805,0.35750598822114,0.35811290209975,-1.6147087608769,False,True,True
356,5,15,2025-08-28,Potenzfunktion/-rechnung: Potenzfunktionen,19,regulation,1.8273956846978,1,3.5207315255485,0.37132751512027,0.24240421836388,0.29100684058051,0.44055652320458,0.34593149871983,0.36811300371858,0.51903716062007,0.7938062355474997,False,True,True
392,4,15,2025-09-02,Weitere Themen: Terme,1,kognition,2.4326861730502,1,4.9394420737157,0.49250122012423,0.065627662434388,0.11087900069211,0.40607281181281,0.40499815995921,0.44606679359696,0.46145761870759,1.4187105481672,False,True,True
393,4,15,2025-09-02,Weitere Themen: Terme,1,kognition,2.6141570382954,1,4.7509591241489,0.55023658752227,0.028850685378498,0.14019568932654,0.32455234762618,0.43486249286301,0.46220706888315,0.41069855875331,-0.1884829495667999,False,False,True
394,4,15,2025-09-02,Weitere Themen: Terme,1,motivation,1.1140601570329,1,2.2244020276868,0.19364208074315,0.35739781573953,0.42969720372575,0.50083354305157,0.22503762744528,0.4494585996363,0.38292514080657,-2.5265570964621,False,True,True
395,4,15,2025-09-02,Weitere Themen: Terme,1,kognition,1.9983364398439,1,3.4475065704142,0.57964520228655,0.17656477495722,0.28633515641049,0.33452481948389,0.42245213690023,0.39236938764407,0.32636834629356,1.2231045427274,False,True,True
396,4,15,2025-09-02,Weitere Themen: Terme,1,kognition,1.9179730577314,1,2.5315625227324,0.75762121784339,0.017681259848529,0.099494978821222,0.14000273146105,0.47547292371446,0.32817787034038,0.24982860468211,-0.9159440476817999,False,False,True
347,5,15,2025-09-04,Potenzfunktion/-rechnung: komplÜb,1,regulation,2.2831943720438,1,4.6221765003632,0.42028364349602,0.07674949586674,0.058605948586205,0.41798896030911,0.44907287797465,0.44005726793527,0.4939641383714,2.0906139776308,False,True,True
348,5,15,2025-09-04,Potenzfunktion/-rechnung: komplÜb,1,kognition,2.2069589158005,1,3.916840808544,0.5634523814352,0.076723644298226,0.31177537024684,0.31845471584113,0.42787289584912,0.43423975906972,0.32614892186079,-0.7053356918192004,False,True,True
349,5,15,2025-09-04,Potenzfunktion/-rechnung: komplÜb,1,regulation,2.313833831872,1,4.9946265310618,0.41890779460302,0.17740135474721,0.18447467974737,0.43405868844984,0.40459236989813,0.43851444065215,0.46326370647438,1.0777857225178002,False,True,True
350,5,15,2025-09-04,Potenzfunktion/-rechnung: komplÜb,1,performanz,2.061049496361,1,4.1805161786248,0.49006663241819,0.040531893031969,0.13003042817653,0.36777609699608,0.43194466879972,0.49301198181686,0.41997963815352,-0.8141103524369999,False,True,True
351,5,15,2025-09-04,Potenzfunktion/-rechnung: komplÜb,1,kognition,1.473212922878,1,3.1443711090881,0.46852238064275,0.23827174473619,0.28124665024161,0.42298258717174,0.3350072408433,0.40654256773133,0.43380449033815,-1.0361450695367003,False,True,True
387,4,15,2025-09-09,Weitere Themen: Terme,1,kognition,2.4410982889583,1,4.2776947265947,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888,1.1333236175066004,False,False,True
388,4,15,2025-09-09,Weitere Themen: Terme,1,motivation,1.376852504409,1,2.4862506965683,0.25215758794377,0.31975729701126,0.30109151145213,0.55378444678366,0.18303761876473,0.51110202343942,0.37696474323594,-1.7914440300264003,False,True,True
389,4,15,2025-09-09,Weitere Themen: Terme,1,performanz,-1.4208154801294,-1,2.4266476899275,-0.20928205410567,-0.16359950628713,-0.29551362807447,-0.37210261836463,-0.25185081429813,-0.58550305056493,-0.54534086931492,-0.05960300664079998,True,True,True
390,4,15,2025-09-09,Weitere Themen: Terme,1,performanz,1.5197445884373,1,3.4361783473499,0.43378832819198,0.20960916717409,0.30486789593503,0.39671769700491,0.36048769182062,0.44227627673826,0.43817441385638,1.0095306574224,True,False,True
391,4,15,2025-09-09,Weitere Themen: Terme,1,methodik,1.8245750082058,1,3.8704021062177,0.40318994894425,0.20550689788914,0.23592235832602,0.39283588990937,0.47141621050499,0.37683145523507,0.47009044645486,0.43422375886779996,False,True,True
342,5,15,2025-09-11,Weitere Themen: VorbBLF TA,1,kognition,1.9447651791729,1,3.3466330496577,0.58110923403433,0.046416962130248,0.043712270511339,0.33692203134747,0.47015395919109,0.36781222046947,0.43404349430382,-0.52376905656,False,True,True
343,5,15,2025-09-11,Weitere Themen: VorbBLF TA,1,performanz,-1.7781209396438,-1,2.9238561433447,-0.25128913178248,-0.15374780174834,-0.28889999732454,-0.42599801146043,-0.2018020606664,-0.60814033627742,-0.48755747449881,-0.422776906313,True,True,True
344,5,15,2025-09-11,Weitere Themen: VorbBLF TA,1,kognition,1.5532170520458,1,2.833504268978,0.54815924841132,0.13802849658802,0.17587266318748,0.25622307486221,0.44259893374098,0.29678800696146,0.54763502369475,-0.0903518743667,True,True,True
345,5,15,2025-09-11,Weitere Themen: VorbBLF TA,1,performanz,2.260374675858,1,4.5339414150742,0.4388648454313,0.049012142319769,0.093902205182241,0.41400029487602,0.39896667426924,0.49854408857202,0.46589329515275,1.7004371460962004,False,True,True
346,5,15,2025-09-11,Weitere Themen: VorbBLF TA,1,kognition,1.884870137549,1,3.6334044341863,0.51876001807405,0.15340174444684,0.095149177439808,0.36402297008985,0.483195435891,0.42961310411021,0.38436845185597,-0.9005369808879005,False,True,True
384,4,15,2025-09-16,Weitere Themen: VorbLK,1,kognition,1.752927244018,1,3.2645506643148,0.53695655381115,0.12160901291853,0.19430850592622,0.27023992750622,0.42310320660401,0.44252841115942,0.45961902581514,-0.3688537698715,False,False,True
385,4,15,2025-09-16,Weitere Themen: VorbLK,1,motivation,1.7887542255783,1,3.6925617798486,0.37799176392,0.29900821245121,0.11519354329811,0.48441962193939,0.33975715054035,0.47906625432386,0.41813822966906,0.4280111155338,False,True,True
386,4,15,2025-09-16,Weitere Themen: VorbLK,1,kognition,2.2741683893754,1,4.4226026497114,0.51421378481424,0.20190670340455,0.2771769151546,0.38230209960267,0.45121813753943,0.41512604872008,0.30968364954078,0.7300408698627998,False,True,True
337,5,15,2025-09-18,Lineare Funktion/Gleichung: Üb,1,kognition,2.0304399710254,1,3.9010906605121,0.52047874374994,0.033873816621941,0.1396134641375,0.35482896355742,0.45153437351331,0.4908096880731,0.37118238371735,-0.5215119891992996,False,False,True
338,5,15,2025-09-18,Lineare Funktion/Gleichung: Üb,1,motivation,1.376852504409,1,2.4862506965683,0.25215758794377,0.31975729701126,0.30109151145213,0.55378444678366,0.18303761876473,0.51110202343942,0.37696474323594,-1.4148399639438,False,True,True
340,5,15,2025-09-18,Lineare Funktion/Gleichung: Üb,1,methodik,2.0353585414423,1,4.1877424962358,0.39127593926563,0.06814420500992,0.046609447259146,0.42649716325555,0.48602646485718,0.43207738758716,0.48504625202663,1.8223182190042002,False,True,True
341,5,15,2025-09-18,Lineare Funktion/Gleichung: Üb,1,motivation,2.3227360396724,1,3.9750000629739,0.17941811396465,0.3064579482815,0.44170566749062,0.58433463132786,0.16092476683906,0.44557123444439,0.33601528429533,-0.21274243326190012,False,True,True
379,4,15,2025-09-23,Weitere Themen: FläUmf,1,kognition,2.3310275582356,1,3.6813879930869,0.63319085918254,0.026149747064184,0.14669077169834,0.25844845876031,0.47775089783145,0.44131972317682,0.29505471879653,-0.29361206988700017,False,True,True
380,4,15,2025-09-23,Weitere Themen: FläUmf,1,kognition,2.6228056368715,1,4.6361765459891,0.56572478498315,0.048988682338982,0.17044432813436,0.3147111289115,0.48920271513479,0.42441388016159,0.36056963398192,0.9547885529022002,False,False,True
381,4,15,2025-09-23,Weitere Themen: FläUmf,1,regulation,1.8368648761565,1,4.1100040351697,0.41981738804784,0.2174398262812,0.25997503083373,0.40458725813174,0.44247009024899,0.38687142347094,0.446924234428,-0.5261725108194,False,True,True
382,4,15,2025-09-23,Weitere Themen: FläUmf,1,methodik,2.0353585414423,1,4.1877424962358,0.39127593926563,0.06814420500992,0.046609447259146,0.42649716325555,0.48602646485718,0.43207738758716,0.48504625202663,0.07773846106610005,False,True,True
383,4,15,2025-09-23,Weitere Themen: FläUmf,1,kognition,1.9316956848234,1,3.8905038385904,0.49651428190865,0.053043559070364,0.10570725339821,0.35304187399171,0.46146449087851,0.44283837987998,0.45363742432729,-0.29723865764540003,False,True,True
333,5,15,2025-09-25,Weitere Themen: VorbLK,1,kognition,2.1928329711058,1,3.9028243912711,0.56185652560873,0.035514064351567,0.10716096158394,0.3336892807476,0.43935402011948,0.47241530936597,0.37948739649417,0.012320552680699759,False,False,True
334,5,15,2025-09-25,Weitere Themen: VorbLK,1,kognition,1.752927244018,1,3.2645506643148,0.53695655381115,0.12160901291853,0.19430850592622,0.27023992750622,0.42310320660401,0.44252841115942,0.45961902581514,-0.6382737269562999,False,False,True
335,5,15,2025-09-25,Weitere Themen: VorbLK,1,kognition,2.1107934644134,1,3.6856067041269,0.5727110640805,0.23541902145029,0.25560735813441,0.39136333009483,0.38505679553671,0.38612816516834,0.31734905313491,0.42105603981209994,False,False,True
336,5,15,2025-09-25,Weitere Themen: VorbLK,1,kognition,2.2737656651341,1,4.1458837301014,0.54843799989984,0.034286013102556,0.13553933049093,0.32831033288959,0.44885722494022,0.4471168507179,0.41290499410633,0.4602770259745004,False,False,True
374,4,15,2025-09-30,Weitere Themen: binF,1,kognition,2.4410982889583,1,4.2776947265947,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888,0.13181099649330008,False,False,True
375,4,15,2025-09-30,Weitere Themen: binF,1,kognition,2.5684402293092,1,4.7203348418297,0.54412131218651,0.034339382852549,0.145716218238,0.32815106372612,0.43803370736583,0.46050645028912,0.41218019240003,0.44264011523500013,False,False,True
376,4,15,2025-09-30,Weitere Themen: binF,1,performanz,2.0864958050995,1,3.9909291971125,0.50686404877188,0.033885703813723,0.13418955811809,0.37059932669004,0.40085263899891,0.52280821682502,0.39060672750351,-0.7294056447172004,False,True,True
377,4,15,2025-09-30,Weitere Themen: binF,1,regulation,1.9411488061702,1,3.6709941375368,0.43631034728331,0.1180046765747,0.10514865737317,0.42125288148312,0.36060760730328,0.44446342445796,0.52877870289535,-0.3199350595757,False,True,True
378,4,15,2025-09-30,Weitere Themen: binF,1,methodik,1.6923157810732,1,3.4333342274091,0.45560273520211,0.048083977176934,0.071709281313335,0.3792497481292,0.49290594504422,0.4472213857957,0.44516561249039,-0.23765991012770016,False,True,True
328,5,15,2025-10-09,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,18,kognition,2.078940017929,1,3.0075822377954,0.69123067675319,0.0,0.25591478507693,0.12837894832579,0.46807332157981,0.46358479692794,0.078844605250314,-0.42575198961369987,False,True,True
329,5,15,2025-10-09,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,18,methodik,1.3071304723696,1,2.3428052989296,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073,-0.6647769388658,False,True,True
330,5,15,2025-10-09,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,18,kognition,1.6888048282246,1,2.9577030053811,0.57098333244371,0.12918868316988,0.18093008063565,0.24439236341089,0.45122094503958,0.30452175143757,0.51815479977421,0.6148977064515,False,True,True
331,5,15,2025-10-09,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,18,kognition,1.7353345284312,1,2.9900649591247,0.58036489123308,0.10643085034257,0.28652846723075,0.23051807041907,0.42718416964422,0.47692739623724,0.32658716896938,0.03236195374359996,False,False,True
332,5,15,2025-10-09,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,18,regulation,1.8368648761565,1,4.1100040351697,0.41981738804784,0.2174398262812,0.25997503083373,0.40458725813174,0.44247009024899,0.38687142347094,0.446924234428,1.119939076045,False,True,True
369,4,15,2025-10-21,Algebra: Terme,1,performanz,2.1625397852702,1,4.5039203437359,0.43533203634603,0.17064144437225,0.24094742665989,0.42185314901355,0.37315321830169,0.48014503338796,0.41900448192064,0.3939163085662001,False,True,True
370,4,15,2025-10-21,Algebra: Terme,1,kognition,2.0311230831007,1,3.8229300313861,0.5312987037268,0.20795513229951,0.31164531269073,0.34246928522452,0.41648835124838,0.41913366222758,0.33305785235829,-0.6809903123498002,False,True,True
371,4,15,2025-10-21,Algebra: Terme,1,methodik,1.3071304723696,1,2.3428052989296,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073,-1.4801247324565,False,True,True
372,4,15,2025-10-21,Algebra: Terme,1,kognition,1.3594756108737,1,2.0764094036694,0.65472110714788,0.0411942834592,0.14735318777538,0.20047884616811,0.51221333793673,0.35710134265216,0.34328569549333,-0.2663958952601999,False,True,True
373,4,15,2025-10-21,Algebra: Terme,1,kognition,2.1820491743331,1,4.4336617364237,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352,2.3572523327542996,False,False,True
323,5,15,2025-10-23,Algebra: GlSys,1,kognition,2.3289522253193,1,4.3258647160129,0.53837717876996,0.045037687757293,0.091400304366745,0.36030747239073,0.39133916782648,0.46224732450067,0.45069121706779,-0.10779702041079986,False,False,True
324,5,15,2025-10-23,Algebra: GlSys,1,kognition,2.4784503914436,1,3.9956993418333,0.62027794802174,0.017456248999166,0.13276811815846,0.24254013544875,0.49304966323876,0.45222844057314,0.30146959684203,-0.3301653741795998,False,False,True
326,5,15,2025-10-23,Algebra: GlSys,1,kognition,1.628635644424,1,3.1766681938078,0.51268512107983,0.22387537947476,0.28929848813247,0.40637796246605,0.35743108585166,0.47592781995218,0.2897007950665,1.5543170295853999,False,False,True
327,5,15,2025-10-23,Algebra: GlSys,1,kognition,1.6888048282246,1,2.9577030053811,0.57098333244371,0.12918868316988,0.18093008063565,0.24439236341089,0.45122094503958,0.30452175143757,0.51815479977421,-0.21896518842669987,False,False,True
364,4,15,2025-10-28,Algebra: Terme,1,performanz,2.1524916087874,1,3.7834187822736,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623,0.8257157768924999,False,True,True
365,4,15,2025-10-28,Algebra: Terme,1,kognition,2.0311230831007,1,3.8229300313861,0.5312987037268,0.20795513229951,0.31164531269073,0.34246928522452,0.41648835124838,0.41913366222758,0.33305785235829,0.039511249112500035,False,True,True
367,4,15,2025-10-28,Algebra: Terme,1,regulation,1.0959483968476,1,1.6538928464461,0.23508177141809,0.28196494490937,0.27712264868538,0.4160507871843,0.21827158758189,0.35858859808376,0.66264375758378,-0.42251655722330006,False,True,True
368,4,15,2025-10-28,Algebra: Terme,1,motivation,1.8151486855143,1,2.9587323352089,0.20418107569392,0.27982740008289,0.36160357600822,0.61348656958536,0.19574299446748,0.33674943419556,0.47027814781919,1.3048394887628,False,True,True
359,4,15,2025-11-04,Algebra: TermeBruchGl,1,kognition,2.2832192608297,1,3.6744837708226,0.62136974593878,0.027190698877438,0.14268191314304,0.2692631437537,0.4751857410169,0.4474561246316,0.30704335353319,0.7157514356136998,False,True,True
360,4,15,2025-11-04,Algebra: TermeBruchGl,1,kognition,1.8124059963247,1,2.7008782028216,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944,-0.9736055680010001,False,False,True
361,4,15,2025-11-04,Algebra: TermeBruchGl,1,kognition,1.8497956426329,1,2.9898402914902,0.61869172777574,0.26165124118264,0.37511761181132,0.32912105809137,0.40496483599092,0.3576085578641,0.088533564626579,0.2889620886686002,False,False,True
362,4,15,2025-11-04,Algebra: TermeBruchGl,1,motivation,2.0519663720169,1,4.2418067613595,0.35687517920945,0.29880068688514,0.34641805694199,0.4837470563814,0.35222911961893,0.45040191257754,0.32001503204027,1.2519664698693003,False,True,True
363,4,15,2025-11-04,Algebra: TermeBruchGl,1,regulation,1.9603476546835,1,4.105530115666,0.40874243667907,0.052973024371062,0.031854050439072,0.42453459808445,0.46443239119492,0.45296988137695,0.47748836924115,-0.13627664569350006,False,True,True
318,0,15,2025-11-05,Geometrie: komplÜ,1,motivation,1.2951057303566,1,2.3852489463375,0.40565905338819,0.24468740597332,0.41380304731485,0.54296231960275,0.27823500908808,0.41439758935696,0.2457219894991,-1.7202811693285,False,True,True
319,0,15,2025-11-05,Geometrie: komplÜ,1,kognition,2.1688746734496,1,3.1172442691244,0.69576444081953,0.0,0.16369007378504,0.15193693723741,0.48658802563816,0.43032265210642,0.20995395265513,0.7319953227868998,False,True,True
321,0,15,2025-11-05,Geometrie: komplÜ,1,performanz,1.5570911828289,1,2.5553402422033,0.44652012702407,0.031112132778026,0.17952669910686,0.37349850335762,0.31353891804787,0.60934550462497,0.39787487959923,0.28029728113419994,False,True,True
322,0,15,2025-11-05,Geometrie: komplÜ,1,motivation,1.2052751378734,1,2.5677818078907,0.35414748083857,0.38945317322984,-0.016509864641924,0.46938195463106,0.38464361882541,0.39297273842287,0.44713277366814,0.012441565687400402,False,True,True
313,5,15,2025-11-06,Quadratische Funktion/Gleichung: Einfüh,1,performanz,1.4253665391979,1,2.8935343055325,0.39737641086683,0.047325988210371,0.030414216433146,0.39703066566278,0.45471727313677,0.49260228587913,0.48152065627541,0.3257524976417998,False,True,True
314,5,15,2025-11-06,Quadratische Funktion/Gleichung: Einfüh,1,kognition,2.7431027601632,1,4.4247995695105,0.61993690735636,0.028768242753371,0.20958625007286,0.24606156155614,0.50280793819869,0.42502155926261,0.27733420685918,1.5312652639780002,False,True,True
316,5,15,2025-11-06,Quadratische Funktion/Gleichung: Einfüh,1,performanz,2.0572421247468,1,4.2232398182455,0.40026681249274,0.052532231378949,0.099371654040563,0.40918835544341,0.4443088960178,0.48712300083671,0.47435541413308,1.8813862707460003,False,True,True
317,5,15,2025-11-06,Quadratische Funktion/Gleichung: Einfüh,1,kognition,1.497714368025,1,2.4666707187762,0.6071780415781,0.23205273209578,0.36177305619739,0.29189022905129,0.4386722049905,0.33686635392545,0.2355554148444,-1.7565690994693002,False,True,True
1328,4,15,2025-11-11,Quadratische Funktion/Gleichung: Üb,1,kognition,2.4410982889583,1,4.2776947265947,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888,1.8110240078185003,False,False,True
1329,4,15,2025-11-11,Quadratische Funktion/Gleichung: Üb,1,kognition,1.8124059963247,1,2.7008782028216,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944,-1.5768165237731004,False,False,True
