pair_id,strategies,teilnehmer_id,gruppe_id,lehrer_datum,teilnehmer_datum,day_delta_tn_minus_lk,abs_day_delta,recursive_lag_rank,ue_match,dominance_match,polarity_match,cosine_similarity,cosine_klasse,match_score,lehrer_dichte,teilnehmer_dichte,dichte_delta_lk_minus_tn,lk_dominante_dimension,tn_dominante_dimension,emotion_valenz,emotion_aktivierung,lk_kognition,tn_kognition,delta_kognition,lk_sozial,tn_sozial,delta_sozial,lk_affektiv,tn_affektiv,delta_affektiv,lk_motivation,tn_motivation,delta_motivation,lk_methodik,tn_methodik,delta_methodik,lk_performanz,tn_performanz,delta_performanz,lk_regulation,tn_regulation,delta_regulation
LK00083__TN00101,semantic_neighborhood,21,2,2025-09-22,2025-10-20,28,28,,False,False,True,0.8069290728758584,hoch,0.5969231804385932,4.131564915256225,1.3425690677206,2.7889958475356247,performanz,methodik,0.7,0.3,0.3955112423940875,0.14896812734602,0.24654311504806753,0.227087763764525,0.58019165387397,-0.353103890109445,0.20254338772681774,0.29476378531338,-0.09222039758656225,0.43702545735978254,0.21387566854679,0.22314978881299255,0.37440829505079,0.61155336489419,-0.2371450698434,0.4593378653796475,0.20439812821896,0.2549397371606875,0.4392459341505275,0.30460061828384,0.1346453158666875
LK00109__TN00072,exact_sync;temporal_window;recursive_lag_1;semantic_neighborhood,21,2,2025-09-29,2025-09-29,0,0,1.0,False,False,True,0.9403214851446401,hoch,0.8335884084147761,4.10519864162645,2.1164604236812,1.9887382179452504,kognition,sozial,0.9,0.6,0.5043086522954325,0.32370384770219,0.18060480459324252,0.21977748228063526,0.4724869826709,-0.25270950039026474,0.2561673208416975,0.3839394222148,-0.12777210137310246,0.357511192551575,0.31544130938315,0.04206988316842497,0.4151625443832025,0.42275151081081,-0.007588966427607535,0.4127304098745075,0.37139674451806,0.0413336653564475,0.314059814494045,0.32924882371383,-0.015189009219784999
LK00109__TN00047,semantic_neighborhood,21,2,2025-09-29,2025-09-22,-7,7,,False,False,True,0.9595722725721437,hoch,0.6582767685302204,4.10519864162645,2.270528321296,1.8346703203304502,kognition,methodik,0.75,0.6,0.5043086522954325,0.3467184420572,0.15759021023823255,0.21977748228063526,0.39406548393129,-0.17428800165065472,0.2561673208416975,0.3825182491625,-0.12635092832080247,0.357511192551575,0.3722649424533,-0.01475374990172501,0.4151625443832025,0.39406548393129,0.021097060451912508,0.4127304098745075,0.36668035864578,0.04605005122872746,0.314059814494045,0.38711138715603,-0.07305157266198498
LK00109__TN00001,semantic_neighborhood,21,2,2025-09-29,2025-09-08,-21,21,,False,False,True,0.9539410529131656,hoch,0.6375161659442314,4.10519864162645,1.9295280949248,2.1756705467016504,kognition,methodik,0.80666666666667,0.48333333333333,0.5043086522954325,0.36829642407033,0.13601222822510256,0.21977748228063526,0.40915376452818,-0.1893762822475447,0.2561673208416975,0.35467827785097,-0.09851095700927248,0.357511192551575,0.28082091833555,0.07669027421602498,0.4151625443832025,0.51826143506903,-0.1030988906858275,0.4127304098745075,0.32059893425201,0.09213147562249746,0.314059814494045,0.34772874381537,-0.03366892932132498
LK00109__TN00026,semantic_neighborhood,21,2,2025-09-29,2025-09-15,-14,14,,False,False,True,0.9455606805910864,hoch,0.636909899672848,4.10519864162645,1.9949766814554,2.1102219601710503,kognition,methodik,0.7,0.3,0.5043086522954325,0.35194780257296,0.15236084972247255,0.21977748228063526,0.44849488717032,-0.22871740488968473,0.2561673208416975,0.32461160989388,-0.06844428905218247,0.357511192551575,0.2394108421514,0.118100350400175,0.4151625443832025,0.5012589915433,-0.08609644716009751,0.4127304098745075,0.36137276134517,0.051357648529337496,0.314059814494045,0.36117029443304,-0.047110479938994976
LK00109__TN00125,semantic_neighborhood,21,2,2025-09-29,2025-10-27,28,28,,False,False,True,0.9399783974963887,hoch,0.6335117447092389,4.10519864162645,2.1399999609142,1.9651986807122501,kognition,methodik,0.6,0.35,0.5043086522954325,0.28037383676554,0.22393481552989253,0.21977748228063526,0.41318249628606,-0.19340501400542476,0.2561673208416975,0.33982347437601,-0.0836561535343125,0.357511192551575,0.38340009583097,-0.025888903279395026,0.4151625443832025,0.46728972794256,-0.052127183559357526,0.4127304098745075,0.31514888628685,0.09758152358765748,0.314059814494045,0.41293655432398,-0.098876739829935
LK00109__TN00173,semantic_neighborhood,21,2,2025-09-29,2025-11-10,42,42,,False,False,True,0.9115042221627205,hoch,0.625663827400492,4.10519864162645,1.8046380624753,2.30056057915115,kognition,methodik,0.82,0.5,0.5043086522954325,0.2145771223552,0.28973152994023255,0.21977748228063526,0.40213841235108,-0.18236093007044474,0.2561673208416975,0.38922342469865,-0.1330561038569525,0.357511192551575,0.36493269309812,-0.007421500546545001,0.4151625443832025,0.48996557493252,-0.07480303054931753,0.4127304098745075,0.28092987422072,0.13180053565378747,0.314059814494045,0.4342611554015,-0.12020134090745499
LK00109__TN00149,semantic_neighborhood,21,2,2025-09-29,2025-11-03,35,35,,False,False,True,0.8456659356916272,hoch,0.607559847303018,4.10519864162645,1.5290329739297,2.5761656676967504,kognition,methodik,0.8,0.4,0.5043086522954325,0.13080162643922,0.37350702585621254,0.21977748228063526,0.4609200169763,-0.2411425346956647,0.2561673208416975,0.40015608681035,-0.14398876596865245,0.357511192551575,0.37870185178593,-0.021190659234355036,0.4151625443832025,0.57828087478392,-0.1631183304007175,0.4127304098745075,0.17947199906777,0.23325841080673748,0.314059814494045,0.31667762190548,-0.002617807411434969
LK00109__TN00150,semantic_neighborhood,21,2,2025-09-29,2025-11-03,35,35,,False,False,True,0.8456659356916272,hoch,0.607559847303018,4.10519864162645,1.5290329739297,2.5761656676967504,kognition,methodik,0.8,0.4,0.5043086522954325,0.13080162643922,0.37350702585621254,0.21977748228063526,0.4609200169763,-0.2411425346956647,0.2561673208416975,0.40015608681035,-0.14398876596865245,0.357511192551575,0.37870185178593,-0.021190659234355036,0.4151625443832025,0.57828087478392,-0.1631183304007175,0.4127304098745075,0.17947199906777,0.23325841080673748,0.314059814494045,0.31667762190548,-0.002617807411434969
LK00109__TN00100,recursive_lag_2;semantic_neighborhood,21,2,2025-09-29,2025-10-20,21,21,2.0,False,False,True,0.8144303842908707,hoch,0.5991507320731004,4.10519864162645,1.3425690677206,2.7626295739058504,kognition,methodik,0.7,0.3,0.5043086522954325,0.14896812734602,0.35534052494941254,0.21977748228063526,0.58019165387397,-0.3604141715933347,0.2561673208416975,0.29476378531338,-0.03859646447168247,0.357511192551575,0.21387566854679,0.143635524004785,0.4151625443832025,0.61155336489419,-0.1963908205109875,0.4127304098745075,0.20439812821896,0.20833228165554749,0.314059814494045,0.30460061828384,0.009459196210205023
LK00109__TN00101,recursive_lag_3;semantic_neighborhood,21,2,2025-09-29,2025-10-20,21,21,3.0,False,False,True,0.8144303842908707,hoch,0.5991507320731004,4.10519864162645,1.3425690677206,2.7626295739058504,kognition,methodik,0.7,0.3,0.5043086522954325,0.14896812734602,0.35534052494941254,0.21977748228063526,0.58019165387397,-0.3604141715933347,0.2561673208416975,0.29476378531338,-0.03859646447168247,0.357511192551575,0.21387566854679,0.143635524004785,0.4151625443832025,0.61155336489419,-0.1963908205109875,0.4127304098745075,0.20439812821896,0.20833228165554749,0.314059814494045,0.30460061828384,0.009459196210205023
LK00140__TN00100,exact_sync;temporal_window;recursive_lag_1;semantic_neighborhood,21,2,2025-10-20,2025-10-20,0,0,1.0,False,False,True,0.7515963542925975,hoch,0.7816889974304644,3.8286627816225396,1.3425690677206,2.4860937139019397,performanz,methodik,0.7,0.3,0.506736202218324,0.14896812734602,0.35776807487230405,0.09443682814416401,0.58019165387397,-0.485754825729806,0.1821233862619732,0.29476378531338,-0.1126403990514068,0.339914792762812,0.21387566854679,0.126039124216022,0.44509886342440996,0.61155336489419,-0.16645450146978003,0.453748758379636,0.20439812821896,0.24935063016067602,0.39535665821340993,0.30460061828384,0.09075603992956993
LK00140__TN00101,exact_sync;temporal_window;recursive_lag_2;semantic_neighborhood,21,2,2025-10-20,2025-10-20,0,0,2.0,False,False,True,0.7515963542925975,hoch,0.7816889974304644,3.8286627816225396,1.3425690677206,2.4860937139019397,performanz,methodik,0.7,0.3,0.506736202218324,0.14896812734602,0.35776807487230405,0.09443682814416401,0.58019165387397,-0.485754825729806,0.1821233862619732,0.29476378531338,-0.1126403990514068,0.339914792762812,0.21387566854679,0.126039124216022,0.44509886342440996,0.61155336489419,-0.16645450146978003,0.453748758379636,0.20439812821896,0.24935063016067602,0.39535665821340993,0.30460061828384,0.09075603992956993
LK00140__TN00125,recursive_lag_3;semantic_neighborhood,21,2,2025-10-20,2025-10-27,7,7,3.0,False,False,True,0.8989907115445042,hoch,0.6416168392476196,3.8286627816225396,2.1399999609142,1.6886628207083394,performanz,methodik,0.6,0.35,0.506736202218324,0.28037383676554,0.22636236545278404,0.09443682814416401,0.41318249628606,-0.318745668141896,0.1821233862619732,0.33982347437601,-0.15770008811403682,0.339914792762812,0.38340009583097,-0.04348530306815801,0.44509886342440996,0.46728972794256,-0.022190864518150055,0.453748758379636,0.31514888628685,0.13859987209278601,0.39535665821340993,0.41293655432398,-0.017579896110570092
LK00140__TN00047,semantic_neighborhood,21,2,2025-10-20,2025-09-22,-28,28,,False,False,True,0.9155865758385348,hoch,0.6268039937533291,3.8286627816225396,2.270528321296,1.5581344603265395,performanz,methodik,0.75,0.6,0.506736202218324,0.3467184420572,0.16001776016112407,0.09443682814416401,0.39406548393129,-0.29962865578712594,0.1821233862619732,0.3825182491625,-0.2003948629005268,0.339914792762812,0.3722649424533,-0.032350149690487995,0.44509886342440996,0.39406548393129,0.05103337949311998,0.453748758379636,0.36668035864578,0.087068399733856,0.39535665821340993,0.38711138715603,0.008245271057379933
LK00140__TN00001,semantic_neighborhood,21,2,2025-10-20,2025-09-08,-42,42,,False,False,True,0.9105278661933778,hoch,0.6253953295089227,3.8286627816225396,1.9295280949248,1.8991346866977397,performanz,methodik,0.80666666666667,0.48333333333333,0.506736202218324,0.36829642407033,0.13843977814799407,0.09443682814416401,0.40915376452818,-0.314716936384016,0.1821233862619732,0.35467827785097,-0.1725548915889968,0.339914792762812,0.28082091833555,0.059093874427261994,0.44509886342440996,0.51826143506903,-0.07316257164462003,0.453748758379636,0.32059893425201,0.133149824127626,0.39535665821340993,0.34772874381537,0.04762791439803993
LK00140__TN00026,semantic_neighborhood,21,2,2025-10-20,2025-09-15,-35,35,,False,False,True,0.9025529966387772,hoch,0.6232037890634843,3.8286627816225396,1.9949766814554,1.8336861001671396,performanz,methodik,0.7,0.3,0.506736202218324,0.35194780257296,0.15478839964536406,0.09443682814416401,0.44849488717032,-0.35405805902615595,0.1821233862619732,0.32461160989388,-0.1424882236319068,0.339914792762812,0.2394108421514,0.10050395061141201,0.44509886342440996,0.5012589915433,-0.05616012811889004,0.453748758379636,0.36137276134517,0.09237599703446603,0.39535665821340993,0.36117029443304,0.03418636378036993
LK00140__TN00205,semantic_neighborhood,21,2,2025-10-20,2025-11-17,28,28,,False,False,True,0.9023177902988604,hoch,0.6231550777299186,3.8286627816225396,2.0387494822009,1.7899132994216398,performanz,sozial,-0.8,0.3,0.506736202218324,0.34856577707458,0.15817042514374408,0.09443682814416401,0.49049675217082,-0.396059924026656,0.1821233862619732,0.16277225553521,0.0193511307267632,0.339914792762812,0.33353779147616,0.006377001286652029,0.44509886342440996,0.49049675217082,-0.04539788874641004,0.453748758379636,0.37642774003807,0.07732101834156602,0.39535665821340993,0.34334772651958,0.05200893169382992
LK00140__TN00072,semantic_neighborhood,21,2,2025-10-20,2025-09-29,-21,21,,False,False,True,0.8839025123085086,hoch,0.6182555672779507,3.8286627816225396,2.1164604236812,1.7122023579413397,performanz,sozial,0.9,0.6,0.506736202218324,0.32370384770219,0.18303235451613403,0.09443682814416401,0.4724869826709,-0.37805015452673596,0.1821233862619732,0.3839394222148,-0.2018160359528268,0.339914792762812,0.31544130938315,0.024473483379661987,0.44509886342440996,0.42275151081081,0.022347352613599936,0.453748758379636,0.37139674451806,0.08235201386157603,0.39535665821340993,0.32924882371383,0.06610783449957991
LK00140__TN00214,semantic_neighborhood,21,2,2025-10-20,2025-11-24,35,35,,False,False,True,0.8803480414012916,hoch,0.6170974263731758,3.8286627816225396,2.0085774182202,1.8200853634023395,performanz,methodik,0.85,0.575,0.506736202218324,0.24787311440493,0.25886308781339407,0.09443682814416401,0.40303341149682,-0.30859658335265594,0.1821233862619732,0.39667714529324,-0.2145537590312668,0.339914792762812,0.37215393982184,-0.03223914705902797,0.44509886342440996,0.49786480243725,-0.052765939012840046,0.453748758379636,0.29871888146235,0.15502987691728604,0.39535665821340993,0.37837724985231,0.0169794083610999
LK00140__TN00173,semantic_neighborhood,21,2,2025-10-20,2025-11-10,21,21,,False,False,True,0.8699532900948254,hoch,0.6144195311691879,3.8286627816225396,1.8046380624753,2.0240247191472394,performanz,methodik,0.82,0.5,0.506736202218324,0.2145771223552,0.29215907986312406,0.09443682814416401,0.40213841235108,-0.30770158420691596,0.1821233862619732,0.38922342469865,-0.20710003843667682,0.339914792762812,0.36493269309812,-0.025017900335307985,0.44509886342440996,0.48996557493252,-0.04486671150811006,0.453748758379636,0.28092987422072,0.172818884158916,0.39535665821340993,0.4342611554015,-0.03890449718809008
LK00140__TN00149,semantic_neighborhood,21,2,2025-10-20,2025-11-03,14,14,,False,False,True,0.7854337975842143,hoch,0.592875006845958,3.8286627816225396,1.5290329739297,2.2996298076928396,performanz,methodik,0.8,0.4,0.506736202218324,0.13080162643922,0.37593457577910405,0.09443682814416401,0.4609200169763,-0.36648318883213593,0.1821233862619732,0.40015608681035,-0.21803270054837678,0.339914792762812,0.37870185178593,-0.03878705902311802,0.44509886342440996,0.57828087478392,-0.13318201135951002,0.453748758379636,0.17947199906777,0.274276759311866,0.39535665821340993,0.31667762190548,0.07867903630792994
LK00140__TN00150,semantic_neighborhood,21,2,2025-10-20,2025-11-03,14,14,,False,False,True,0.7854337975842143,hoch,0.592875006845958,3.8286627816225396,1.5290329739297,2.2996298076928396,performanz,methodik,0.8,0.4,0.506736202218324,0.13080162643922,0.37593457577910405,0.09443682814416401,0.4609200169763,-0.36648318883213593,0.1821233862619732,0.40015608681035,-0.21803270054837678,0.339914792762812,0.37870185178593,-0.03878705902311802,0.44509886342440996,0.57828087478392,-0.13318201135951002,0.453748758379636,0.17947199906777,0.274276759311866,0.39535665821340993,0.31667762190548,0.07867903630792994
LK00172__TN00125,exact_sync;temporal_window;recursive_lag_1;semantic_neighborhood,21,2,2025-10-27,2025-10-27,0,0,1.0,False,False,True,0.8848679030394085,hoch,0.8183386733358374,3.588355673630975,2.1399999609142,1.4483557127167748,kognition,methodik,0.6,0.35,0.53951472615176,0.28037383676554,0.25914088938622,0.089782728264181,0.41318249628606,-0.32339976802187903,0.18327992149010375,0.33982347437601,-0.15654355288590627,0.34592886960877245,0.38340009583097,-0.03747122622219756,0.44364573447290245,0.46728972794256,-0.023643993469657565,0.45113257829323,0.31514888628685,0.13598369200638,0.31912835411570495,0.41293655432398,-0.09380820020827507
LK00172__TN00047,semantic_neighborhood,21,2,2025-10-27,2025-09-22,-35,35,,False,False,True,0.905922604269547,hoch,0.624130431161946,3.588355673630975,2.270528321296,1.3178273523349748,kognition,methodik,0.75,0.6,0.53951472615176,0.3467184420572,0.19279628409456,0.089782728264181,0.39406548393129,-0.304282755667109,0.18327992149010375,0.3825182491625,-0.19923832767239624,0.34592886960877245,0.3722649424533,-0.026336072844527547,0.44364573447290245,0.39406548393129,0.04958025054161247,0.45113257829323,0.36668035864578,0.08445221964744998,0.31912835411570495,0.38711138715603,-0.06798303304032505
LK00172__TN00205,semantic_neighborhood,21,2,2025-10-27,2025-11-17,21,21,,False,False,True,0.8948636555154854,hoch,0.6212698816598694,3.588355673630975,2.0387494822009,1.5496061914300752,kognition,sozial,-0.8,0.3,0.53951472615176,0.34856577707458,0.19094894907718002,0.089782728264181,0.49049675217082,-0.400714023906639,0.18327992149010375,0.16277225553521,0.020507665954893756,0.34592886960877245,0.33353779147616,0.012391078132612476,0.44364573447290245,0.49049675217082,-0.04685101769791755,0.45113257829323,0.37642774003807,0.07470483825516,0.31912835411570495,0.34334772651958,-0.02421937240387506
LK00172__TN00026,semantic_neighborhood,21,2,2025-10-27,2025-09-15,-42,42,,False,False,True,0.8936608245876214,hoch,0.6207568930673397,3.588355673630975,1.9949766814554,1.593378992175575,kognition,methodik,0.7,0.3,0.53951472615176,0.35194780257296,0.1875669235788,0.089782728264181,0.44849488717032,-0.358712158906139,0.18327992149010375,0.32461160989388,-0.14133168840377625,0.34592886960877245,0.2394108421514,0.10651802745737246,0.44364573447290245,0.5012589915433,-0.05761325707039755,0.45113257829323,0.36137276134517,0.08975981694806001,0.31912835411570495,0.36117029443304,-0.04204194031733505
LK00172__TN00271,semantic_neighborhood,21,2,2025-10-27,2025-12-08,42,42,,False,False,True,0.8841353730135281,hoch,0.6181373938844641,3.588355673630975,2.1938276795228,1.394527994108175,kognition,sozial,0.86,0.55,0.53951472615176,0.31228814781636,0.2272265783354,0.089782728264181,0.44801018401907,-0.358227455754889,0.18327992149010375,0.36348909238049,-0.18020917089038624,0.34592886960877245,0.33142226246323,0.014506607145542472,0.44364573447290245,0.42223726033621,0.021408474136692446,0.45113257829323,0.35829911282758,0.09283346546565002,0.31912835411570495,0.39132517454398,-0.07219682042827508
LK00172__TN00072,semantic_neighborhood,21,2,2025-10-27,2025-09-29,-28,28,,False,False,True,0.8768714781430519,hoch,0.6161573418870712,3.588355673630975,2.1164604236812,1.471895249949775,kognition,sozial,0.9,0.6,0.53951472615176,0.32370384770219,0.21581087844956998,0.089782728264181,0.4724869826709,-0.382704254406719,0.18327992149010375,0.3839394222148,-0.20065950072469624,0.34592886960877245,0.31544130938315,0.030487560225622434,0.44364573447290245,0.42275151081081,0.020894223662092426,0.45113257829323,0.37139674451806,0.07973583377517002,0.31912835411570495,0.32924882371383,-0.01012046959812507
LK00172__TN00214,semantic_neighborhood,21,2,2025-10-27,2025-11-24,28,28,,False,False,True,0.8676805180925211,hoch,0.6136298278731753,3.588355673630975,2.0085774182202,1.5797782554107749,kognition,methodik,0.85,0.575,0.53951472615176,0.24787311440493,0.29164161174683,0.089782728264181,0.40303341149682,-0.313250683232639,0.18327992149010375,0.39667714529324,-0.21339722380313625,0.34592886960877245,0.37215393982184,-0.026225070213067525,0.44364573447290245,0.49786480243725,-0.054219067964347556,0.45113257829323,0.29871888146235,0.15241369683088002,0.31912835411570495,0.37837724985231,-0.05924889573660508
LK00172__TN00173,semantic_neighborhood,21,2,2025-10-27,2025-11-10,14,14,,False,False,True,0.8517099054202792,hoch,0.6111009365008759,3.588355673630975,1.8046380624753,1.783717611155675,kognition,methodik,0.82,0.5,0.53951472615176,0.2145771223552,0.32493760379656,0.089782728264181,0.40213841235108,-0.312355684086899,0.18327992149010375,0.38922342469865,-0.20594350320854626,0.34592886960877245,0.36493269309812,-0.019003823489347538,0.44364573447290245,0.48996557493252,-0.04631984045961757,0.45113257829323,0.28092987422072,0.17020270407250998,0.31912835411570495,0.4342611554015,-0.11513280128579506
LK00172__TN00149,recursive_lag_2;semantic_neighborhood,21,2,2025-10-27,2025-11-03,7,7,2.0,False,False,True,0.7726248917706823,hoch,0.6068662388098186,3.588355673630975,1.5290329739297,2.059322699701275,kognition,methodik,0.8,0.4,0.53951472615176,0.13080162643922,0.40871309971254,0.089782728264181,0.4609200169763,-0.371137288712119,0.18327992149010375,0.40015608681035,-0.21687616532024623,0.34592886960877245,0.37870185178593,-0.03277298217715757,0.44364573447290245,0.57828087478392,-0.13463514031101753,0.45113257829323,0.17947199906777,0.27166057922546,0.31912835411570495,0.31667762190548,0.0024507322102249596
LK00172__TN00150,recursive_lag_3;semantic_neighborhood,21,2,2025-10-27,2025-11-03,7,7,3.0,False,False,True,0.7726248917706823,hoch,0.6068662388098186,3.588355673630975,1.5290329739297,2.059322699701275,kognition,methodik,0.8,0.4,0.53951472615176,0.13080162643922,0.40871309971254,0.089782728264181,0.4609200169763,-0.371137288712119,0.18327992149010375,0.40015608681035,-0.21687616532024623,0.34592886960877245,0.37870185178593,-0.03277298217715757,0.44364573447290245,0.57828087478392,-0.13463514031101753,0.45113257829323,0.17947199906777,0.27166057922546,0.31912835411570495,0.31667762190548,0.0024507322102249596
LK00194__TN00149,exact_sync;temporal_window;recursive_lag_1;semantic_neighborhood,21,2,2025-11-03,2025-11-03,0,0,1.0,False,False,True,0.7960783335517753,hoch,0.7939215417267381,3.58267956702016,1.5290329739297,2.05364659309046,kognition,methodik,0.8,0.4,0.534721247340796,0.13080162643922,0.40391962090157596,0.14777963492653318,0.4609200169763,-0.3131403820497668,0.1723289697274652,0.40015608681035,-0.22782711708288478,0.346041815850714,0.37870185178593,-0.03266003593521605,0.423739787600952,0.57828087478392,-0.154541087182968,0.41903540045070403,0.17947199906777,0.23956340138293403,0.385166350842692,0.31667762190548,0.06848872893721203
LK00194__TN00150,exact_sync;temporal_window;recursive_lag_2;semantic_neighborhood,21,2,2025-11-03,2025-11-03,0,0,2.0,False,False,True,0.7960783335517753,hoch,0.7939215417267381,3.58267956702016,1.5290329739297,2.05364659309046,kognition,methodik,0.8,0.4,0.534721247340796,0.13080162643922,0.40391962090157596,0.14777963492653318,0.4609200169763,-0.3131403820497668,0.1723289697274652,0.40015608681035,-0.22782711708288478,0.346041815850714,0.37870185178593,-0.03266003593521605,0.423739787600952,0.57828087478392,-0.154541087182968,0.41903540045070403,0.17947199906777,0.23956340138293403,0.385166350842692,0.31667762190548,0.06848872893721203
LK00194__TN00125,semantic_neighborhood,21,2,2025-11-03,2025-10-27,-7,7,,False,False,True,0.9093778700138898,hoch,0.6444733078267008,3.58267956702016,2.1399999609142,1.4426796061059597,kognition,methodik,0.6,0.35,0.534721247340796,0.28037383676554,0.25434741057525595,0.14777963492653318,0.41318249628606,-0.26540286135952684,0.1723289697274652,0.33982347437601,-0.16749450464854482,0.346041815850714,0.38340009583097,-0.03735827998025604,0.423739787600952,0.46728972794256,-0.04354994034160803,0.41903540045070403,0.31514888628685,0.10388651416385403,0.385166350842692,0.41293655432398,-0.027770203481288003
LK00194__TN00173,recursive_lag_3;semantic_neighborhood,21,2,2025-11-03,2025-11-10,7,7,3.0,False,False,True,0.8775367931133343,hoch,0.6357170116790479,3.58267956702016,1.8046380624753,1.7780415045448599,kognition,methodik,0.82,0.5,0.534721247340796,0.2145771223552,0.32014412498559597,0.14777963492653318,0.40213841235108,-0.2543587774245468,0.1723289697274652,0.38922342469865,-0.2168944549711848,0.346041815850714,0.36493269309812,-0.018890877247406013,0.423739787600952,0.48996557493252,-0.06622578733156803,0.41903540045070403,0.28092987422072,0.138105526229984,0.385166350842692,0.4342611554015,-0.04909480455880799
LK00194__TN00047,semantic_neighborhood,21,2,2025-11-03,2025-09-22,-42,42,,False,False,True,0.9264910357195839,hoch,0.6297852011286295,3.58267956702016,2.270528321296,1.3121512457241598,kognition,methodik,0.75,0.6,0.534721247340796,0.3467184420572,0.18800280528359598,0.14777963492653318,0.39406548393129,-0.2462858490047568,0.1723289697274652,0.3825182491625,-0.2101892794350348,0.346041815850714,0.3722649424533,-0.026223126602586022,0.423739787600952,0.39406548393129,0.029674303669662006,0.41903540045070403,0.36668035864578,0.05235504180492401,0.385166350842692,0.38711138715603,-0.0019450363133379778
LK00194__TN00205,semantic_neighborhood,21,2,2025-11-03,2025-11-17,14,14,,False,False,True,0.9183888063911604,hoch,0.6294376342678681,3.58267956702016,2.0387494822009,1.54393008481926,kognition,sozial,-0.8,0.3,0.534721247340796,0.34856577707458,0.18615547026621598,0.14777963492653318,0.49049675217082,-0.34271711724428683,0.1723289697274652,0.16277225553521,0.009556714192255206,0.346041815850714,0.33353779147616,0.012504024374554001,0.423739787600952,0.49049675217082,-0.06675696456986802,0.41903540045070403,0.37642774003807,0.04260766041263403,0.385166350842692,0.34334772651958,0.04181862432311201
LK00194__TN00271,semantic_neighborhood,21,2,2025-11-03,2025-12-08,35,35,,False,False,True,0.9083278582762105,hoch,0.6247918760137784,3.58267956702016,2.1938276795228,1.3888518874973599,kognition,sozial,0.86,0.55,0.534721247340796,0.31228814781636,0.22243309952443596,0.14777963492653318,0.44801018401907,-0.3002305490925368,0.1723289697274652,0.36348909238049,-0.1911601226530248,0.346041815850714,0.33142226246323,0.014619553387483997,0.423739787600952,0.42223726033621,0.0015025272647419818,0.41903540045070403,0.35829911282758,0.06073628762312405,0.385166350842692,0.39132517454398,-0.006158823701288008
LK00194__TN00072,semantic_neighborhood,21,2,2025-11-03,2025-09-29,-35,35,,False,False,True,0.8976275829652948,hoch,0.6218493003032766,3.58267956702016,2.1164604236812,1.46621914333896,kognition,sozial,0.9,0.6,0.534721247340796,0.32370384770219,0.21101739963860594,0.14777963492653318,0.4724869826709,-0.3247073477443668,0.1723289697274652,0.3839394222148,-0.2116104524873348,0.346041815850714,0.31544130938315,0.03060050646756396,0.423739787600952,0.42275151081081,0.000988276790141962,0.41903540045070403,0.37139674451806,0.04763865593264405,0.385166350842692,0.32924882371383,0.055917527128862
LK00194__TN00214,semantic_neighborhood,21,2,2025-11-03,2025-11-24,21,21,,False,False,True,0.8887559418412286,hoch,0.6195902603994489,3.58267956702016,2.0085774182202,1.5741021487999598,kognition,methodik,0.85,0.575,0.534721247340796,0.24787311440493,0.286848132935866,0.14777963492653318,0.40303341149682,-0.2552537765702868,0.1723289697274652,0.39667714529324,-0.2243481755657748,0.346041815850714,0.37215393982184,-0.026112123971126,0.423739787600952,0.49786480243725,-0.07412501483629802,0.41903540045070403,0.29871888146235,0.12031651898835405,0.385166350842692,0.37837724985231,0.006789100990381991
LK00194__TN00100,semantic_neighborhood,21,2,2025-11-03,2025-10-20,-14,14,,False,False,True,0.7675453304131344,hoch,0.587955678373911,3.58267956702016,1.3425690677206,2.24011049929956,kognition,methodik,0.7,0.3,0.534721247340796,0.14896812734602,0.38575311999477596,0.14777963492653318,0.58019165387397,-0.4324120189474368,0.1723289697274652,0.29476378531338,-0.12243481558591479,0.346041815850714,0.21387566854679,0.13216614730392398,0.423739787600952,0.61155336489419,-0.187813577293238,0.41903540045070403,0.20439812821896,0.21463727223174403,0.385166350842692,0.30460061828384,0.08056573255885202
LK00194__TN00101,semantic_neighborhood,21,2,2025-11-03,2025-10-20,-14,14,,False,False,True,0.7675453304131344,hoch,0.587955678373911,3.58267956702016,1.3425690677206,2.24011049929956,kognition,methodik,0.7,0.3,0.534721247340796,0.14896812734602,0.38575311999477596,0.14777963492653318,0.58019165387397,-0.4324120189474368,0.1723289697274652,0.29476378531338,-0.12243481558591479,0.346041815850714,0.21387566854679,0.13216614730392398,0.423739787600952,0.61155336489419,-0.187813577293238,0.41903540045070403,0.20439812821896,0.21463727223174403,0.385166350842692,0.30460061828384,0.08056573255885202
LK00227__TN00173,exact_sync;temporal_window;recursive_lag_1;semantic_neighborhood,21,2,2025-11-10,2025-11-10,0,0,1.0,False,False,True,0.9010147556283205,hoch,0.8227790577977881,2.99946035356195,1.8046380624753,1.19482229108665,kognition,methodik,0.82,0.5,0.32228215119582504,0.2145771223552,0.10770502884062505,0.18335955015893424,0.40213841235108,-0.21877886219214576,0.07857315244518023,0.38922342469865,-0.31065027225346975,0.20898541283335997,0.36493269309812,-0.15594728026476,0.27713691791190503,0.48996557493252,-0.212828657020615,0.09839548664301748,0.28092987422072,-0.18253438757770254,0.2776625023347917,0.4342611554015,-0.15659865306670828
