datum,teilnehmer_id,gruppe_id,cosine_similarity,klasse,lehrer_dichte,teilnehmer_dichte,emotion_valenz,emotion_aktivierung,teilnehmer_dominante_dimension,lk_kognition,tn_kognition,delta_kognition,lk_sozial,tn_sozial,delta_sozial,lk_affektiv,tn_affektiv,delta_affektiv,lk_motivation,tn_motivation,delta_motivation,lk_methodik,tn_methodik,delta_methodik,lk_performanz,tn_performanz,delta_performanz,lk_regulation,tn_regulation,delta_regulation
2025-11-26,5,6,0.8954862840594825,hoch,2.9151122719748663,1.7359496624607,0.80071428571429,0.56785714285714,sozial,0.4711610865179033,0.26004703991741,0.21111404660049327,0.1872372186804653,0.51704320378762,-0.32980598510715475,0.25567483691872767,0.39902889670571,-0.14335405978698235,0.44680492351384,0.32509142069091,0.12171350282292998,0.35169466987827674,0.34563214166238,0.006062528215896756,0.43317739099671,0.33491486595192,0.09826252504479,0.33535865980972,0.41049217324621,-0.07513351343649
2025-12-02,45,4,0.8158316783277033,hoch,3.66626547492746,1.5815052410773,0.75,0.57,methodik,0.48496886089878605,0.12646180023868,0.35850706066010607,0.1170201371560972,0.44811463997619,-0.3310945028200928,0.192454847096648,0.39624304181129,-0.203788194714642,0.37438287426099,0.36697873167747,0.007404142583519957,0.436859919736926,0.55909427473943,-0.12223435500250396,0.436025649425532,0.17351735381586,0.26250829560967204,0.413103482780884,0.38577721996723,0.027326262813653968
2025-12-08,2,1,0.9555607023366558,hoch,4.61772955941556,1.8145948733901,0.76,0.4,performanz,0.405938227862966,0.43852470437432,-0.03258647651135399,0.147609950379974,0.28446596178333,-0.13685601140335601,0.156084328622786,0.33139702962816,-0.17531270100537397,0.41677873481360395,0.28151370895117,0.13526502586243394,0.406673853945386,0.40606424919547,0.000609604749916004,0.465335522712418,0.51007605521863,-0.04474053250621196,0.46772455201136004,0.33561210196005,0.13211245005131006
2025-12-08,43,1,0.9029810988164451,hoch,3.398261486785775,1.9719257237525,0.7,0.35,methodik,0.41090131048232753,0.36037782202042,0.05052348846190752,0.04101893338684075,0.40569479365173,-0.36467586026488924,0.15540075392108224,0.33707195089575,-0.18167119697466774,0.42508217420936756,0.35348037113545,0.07160180307391756,0.39795474956755006,0.45373759816312,-0.05578284859556992,0.4155752657252225,0.35144490845412,0.0641303572711025,0.4501366641354575,0.37092095419587,0.07921570993958749
2025-12-08,43,1,0.9029810988164451,hoch,3.398261486785775,1.9719257237525,0.7,0.35,methodik,0.41090131048232753,0.36037782202042,0.05052348846190752,0.04101893338684075,0.40569479365173,-0.36467586026488924,0.15540075392108224,0.33707195089575,-0.18167119697466774,0.42508217420936756,0.35348037113545,0.07160180307391756,0.39795474956755006,0.45373759816312,-0.05578284859556992,0.4155752657252225,0.35144490845412,0.0641303572711025,0.4501366641354575,0.37092095419587,0.07921570993958749
2025-12-08,16,2,0.9628681473959063,hoch,3.1865075223551003,2.3941652164063,0.83,0.58,kognition,0.4416729472093475,0.41768211848109,0.02399082872825753,0.23455565542892498,0.4038804484791,-0.169324793050175,0.19771436279168,0.32677080006602,-0.12905643727434,0.4048629986636975,0.31941290733299,0.08545009133070752,0.3661499111108925,0.41768211848109,-0.05153220737019748,0.401401042135815,0.41768211848109,-0.01628107634527498,0.453790552203435,0.32357652117809,0.130214031025345
2025-12-08,20,2,0.9008267613811247,hoch,4.07798922440506,1.776415814659,0.725,0.45,methodik,0.466057328616116,0.33775875823162,0.128298570384496,0.0953258038338854,0.43849382647614,-0.3431680226422546,0.2023050764594004,0.33372695323472,-0.1314218767753196,0.36067029739314205,0.29976089793057,0.06090939946257207,0.41052526760720004,0.52145211797163,-0.11092685036443001,0.48885496283868807,0.33775875823162,0.15109620460706807,0.391370489738936,0.32621866732538,0.065151822413556
2025-12-08,21,2,0.919262391327904,hoch,3.7990905080190798,2.1938276795228,0.86,0.55,sozial,0.5406838443888301,0.31228814781636,0.2283956965724701,0.179774325920045,0.44801018401907,-0.268235858099025,0.249418464092372,0.36348909238049,-0.11407062828811798,0.36150725553332197,0.33142226246323,0.030084993070091992,0.402774880325802,0.42223726033621,-0.01946238001040801,0.454963451551444,0.35829911282758,0.09666433872386404,0.284717838240176,0.39132517454398,-0.10660733630380403
2025-12-08,23,2,0.901522606086196,hoch,3.3869758888468198,1.700458782758,0.75,0.6,sozial,0.478954568129278,0.35284595294571,0.12610861518356803,0.08146420060264639,0.42093903158436,-0.3394748309817136,0.1531797519056824,0.36264722941643,-0.20946747751074762,0.34158376130891,0.34024431176908,0.0013394495398300066,0.405974144394626,0.41474875170812,-0.008774607313493998,0.481588210166886,0.35284595294571,0.12874225722117605,0.44167670740781206,0.39308277214128,0.04859393526653205
2025-12-09,45,4,0.8622787357510818,hoch,3.2633179014366,1.8727830803713,0.828,0.51,sozial,0.513238279535265,0.32037880199167,0.192859477543595,0.12364896187432173,0.52481098992921,-0.4011620280548883,0.12406496736448624,0.35551487272005,-0.23144990535556376,0.37636293797702997,0.27875382885411,0.09760910912291998,0.4165480551596925,0.37658560935863,0.03996244580106251,0.4534338829354675,0.36011570766505,0.09331817527041747,0.3958877813308675,0.38253925433462,0.0133485269962475
2025-12-10,5,6,0.9376647122234218,hoch,2.8576778178646998,1.7310562364192,0.72538461538462,0.57692307692308,performanz,0.45280275141216,0.34660918982882,0.10619356158333998,0.22800326610710026,0.47664427150317,-0.24864100539606976,0.26844644145107,0.35299899443021,-0.08455255297914,0.4077806182816675,0.25172948476042,0.1560511335212475,0.385071337986365,0.34052832684937,0.04454301113699499,0.3725446702750425,0.48965425229786,-0.11710958202281752,0.3080541386060977,0.33011430606286,-0.022060167456762314
2026-01-12,43,1,0.861666807937439,hoch,3.86330353161948,1.9528079080549,0.776,0.55,methodik,0.516551343998074,0.30724988219164,0.209301461806434,0.0472973052660096,0.44868236764493,-0.4013850623789204,0.12035215002694222,0.35068714321068,-0.2303349931837378,0.338741573752796,0.33158934886929,0.007152224883506031,0.453771888115092,0.4743506953134,-0.020578807198308013,0.46035618597492595,0.34535839471153,0.11499779126339593,0.412420739296888,0.35646552455284,0.05595521474404802
2026-01-19,2,1,0.8501485722753717,hoch,3.16246429483315,1.3275926941416,-0.6,0.7,sozial,0.42015203516467503,0.35578715313852,0.06436488202615503,0.14383402329175224,0.5233057131511,-0.37947168985934776,0.2601118922415075,0.056632719854765,0.20347917238674249,0.39694699139517253,0.18436520904162,0.21258178235355255,0.336845177772985,0.48366134094269,-0.14681616316970497,0.480640106544875,0.52201496614897,-0.04137485960409504,0.4209260400538475,0.23651832459542,0.1844077154584275
2026-01-19,43,1,0.8799265966426828,hoch,3.4993772670429,2.0611137212397,0.78,0.475,sozial,0.5455936764267,0.38194595187001,0.16364772455668997,0.0663460992439854,0.4682989496841,-0.40195285044011464,0.14670964111465218,0.336736367607,-0.1900267264923478,0.33072429312148205,0.2894335955938,0.04129069752768205,0.42108127328391404,0.39324677092961,0.027834502354304014,0.45744262318538,0.44004206774213,0.017400555443249976,0.40287803383486204,0.29894840833775,0.10392962549711204
