perspektive,gruppe_id,zeitphase,d_semantisch_count,d_semantisch_mean,d_semantisch_std,d_semantisch_min,d_semantisch_max,d_semantisch_mean_count,d_semantisch_mean_mean,d_semantisch_mean_std,d_semantisch_mean_min,d_semantisch_mean_max,streuung_gesamt_count,streuung_gesamt_mean,streuung_gesamt_std,streuung_gesamt_min,streuung_gesamt_max,kohaerenz_index_count,kohaerenz_index_mean,kohaerenz_index_std,kohaerenz_index_min,kohaerenz_index_max,konflikt_index_count,konflikt_index_mean,konflikt_index_std,konflikt_index_min,konflikt_index_max,polaritaet_spannung_count,polaritaet_spannung_mean,polaritaet_spannung_std,polaritaet_spannung_min,polaritaet_spannung_max
lehrkraft_1_thiele,2,vor_abwesenheit,106,3.295533484144944,0.8404181145994823,0.0,4.2243906380189,106,3.4551596671561757,0.7638037144356306,0.0,4.2930322691041,106,0.95958993531065,0.4749481199059207,0.0,2.4764505139917,106,0.544893923567748,0.15864351605614835,0.28764971512619,1.0,106,0.6795619309996584,0.3514639844647891,0.0,1.7909621683048,106,0.026163254274005437,0.09825299272365859,0.0,0.71428571428571
lehrkraft_1_thiele,3,nach_rueckkehr,3,3.2039480383548002,0.7911458967955265,2.4593689980344,4.034618807644,3,3.5728549583601334,0.46409223793240534,3.2408033360566,4.1031442667269,3,1.4729648338076033,0.7564325492843773,0.89776149284691,2.3298169228452,3,0.42786672634163336,0.11596321472858957,0.30031681115535,0.52693660597985,3,1.0750753836653033,0.6044454746454078,0.62843304499284,1.7628718459916,3,0.14666666666666667,0.2540341184434353,0.0,0.44
lehrkraft_1_thiele,3,vor_abwesenheit,55,3.2034632291663145,0.7037687052908953,0.0,4.499637859679,55,3.350786658743896,0.6845524050837998,0.0,4.557036820596,55,1.0462709183571888,0.44068117583344335,0.0,2.1932102076054,55,0.5188105146729748,0.15334764459762404,0.31316447555449,1.0,55,0.7370886250272743,0.3164275597834213,0.0,1.5814009914776,55,0.015663273924143382,0.04960685575706111,0.0,0.26086956521739
lehrkraft_1_thiele,4,vor_abwesenheit,67,3.364123559160448,0.6486287464040762,0.0,4.2189815833053,67,3.530418370952161,0.5476396645988552,0.0,4.2655724886983,67,1.0251124139211958,0.4435330025253071,0.0,2.704426016298,67,0.5161642161881349,0.11637781908739923,0.26994735367919,1.0,67,0.725247677268809,0.33416615593540394,0.0,2.0610982114086,67,0.025563291746563136,0.09754012360965326,0.0,0.56
lehrkraft_1_thiele,5,vor_abwesenheit,36,3.3813495222297387,0.5709068839397832,1.8296412216607,4.2212041304915,36,3.571544043039589,0.4674903829887977,1.8296412216607,4.2918426769042,36,1.0633143163230905,0.40516835634376636,0.0,1.9821989192833,36,0.504262411858798,0.11244975395079104,0.33532303748548,1.0,36,0.7529681094492405,0.30198072549537835,0.0,1.4561106720697,36,0.028826960076960277,0.07472280383539975,0.0,0.28571428571429
lehrkraft_1_thiele,6,nach_rueckkehr,7,3.5085551991142148,0.42509552749054863,2.9604202781809,4.1477250026328,7,3.5665723708291144,0.40322097741942603,3.0881988945001,4.1994473121319,7,0.8635351388986799,0.19041179651941387,0.56700000369564,1.0800944860858,7,0.5415961303525172,0.05710162009339774,0.48074739233685,0.63816209166661,7,0.6044745972290743,0.13328825756358414,0.39690000258695,0.75606614026004,7,0.0,0.0,0.0,0.0
lehrkraft_1_thiele,6,vor_abwesenheit,48,3.4278561393244646,0.43752347080779147,2.3809089657213,4.2794722999141,48,3.5631113277797044,0.3498121476306779,2.6376268703916,4.2794722999141,48,0.9950638911921225,0.34271825139909984,2.2204460492503e-16,2.1479909978258,48,0.5163999000279748,0.09818595247709055,0.31766291602824,1.0,48,0.6999707460105098,0.24921591993095288,1.5543122344752e-16,1.5574398523242,48,0.011420073920073957,0.04471274183340919,0.0,0.18918918918919
lehrkraft_1_thiele,7,nach_rueckkehr,4,3.162579583989125,0.11436028765040354,3.0029074091483,3.2566847862418,4,3.267277891469,0.1133013653809781,3.1204669646969,3.364232921474,4,1.298271521226975,0.22864684397916174,1.0091315238216,1.5089853353681,4,0.43848434387295,0.04530210046895773,0.39856749495639,0.49772749476244,4,0.90879006485891,0.1600527907854176,0.70639206667515,1.0562897347577,4,0.0,0.0,0.0,0.0
lehrkraft_1_thiele,7,vor_abwesenheit,40,3.088445038243157,0.8688511108966331,0.59636357617658,4.3111955999537,40,3.260617259349047,0.8143035365211876,0.59636357617658,4.3784931099907,40,0.8965648530933062,0.5751271245416966,0.0,2.5072748115027,40,0.5830238358902703,0.20671819430385402,0.28512165534344,1.0,40,0.6368732276523492,0.4251357037885784,0.0,1.9099310777293,40,0.030926101623444745,0.10372334232282657,0.0,0.51612903225806
lehrkraft_1_thiele,11,vor_abwesenheit,1,3.4735800478044,,3.4735800478044,3.4735800478044,1,3.5776079600455,,3.5776079600455,3.5776079600455,1,0.92821796986568,,0.92821796986568,0.92821796986568,1,0.51861356736016,,0.51861356736016,0.51861356736016,1,0.64975257890597,,0.64975257890597,0.64975257890597,1,0.0,,0.0,0.0
